"X","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj","chrom"
1302,"LOC111978998",111978998,"NC_036859.1",35213012,35236400,"LB","LB",0.824159647631768,0.646205039962717,-0.177954607669051,0.000929845651174774,0.0266600511250183,"chr036859.1"
1303,"LOC111979167",111979167,"NC_036859.1",35248050,35275052,"SB","SB",0.482000183794815,1.44972971354633,0.967729529751516,0.000107254420601332,0.00594842603642304,"chr036859.1"
1304,"LOC111979633",111979633,"NC_036859.1",37580305,37609528,"ALL","PL",0.368085497116666,0.154640853802649,-0.213444643314016,0.00207566397989118,0.0465890836805934,"chr036859.1"
1306,"LOC111979512",111979512,"NC_036859.1",37735104,37776076,"LB","LB",-0.433481780748879,-0.421782224192993,0.0116995565558862,0.000128001023797656,0.00679534846925794,"chr036859.1"
1307,"LOC111979704",111979704,"NC_036859.1",38134713,38161555,"ALL","LB",-0.656402091951452,-0.357239936875959,0.299162155075493,0.000171984906826822,0.00847335068249764,"chr036859.1"
1309,"LOC111981888",111981888,"NC_036860.1",724928,747503,"LB","LB",0.21112186517789,0.161504322856235,-0.0496175423216544,0.000539093221533675,0.019028792735202,"chr036860.1"
1311,"LOC111981144",111981144,"NC_036860.1",1155183,1196621,"PL","PL",-0.368789274166524,-0.0201860806072736,0.348603193559251,0.00180579823709691,0.0420329706888151,"chr036860.1"
1312,"LOC111980574",111980574,"NC_036860.1",1572299,1595993,"SB","SB",-0.0230872647522526,0.390674277639093,0.413761542391346,0.000462222853860835,0.0171064966759646,"chr036860.1"
1313,"LOC111982085",111982085,"NC_036860.1",3276442,3309244,"PL","PL",0.572716849445293,0.0658202838692046,-0.506896565576088,0.000344089082812294,0.0138157507365786,"chr036860.1"
1314,"LOC111981621",111981621,"NC_036860.1",3482701,3531882,"PL","PL",-0.63073623282093,0.060418865557483,0.691155098378413,0.000167388043635239,0.00832954788565831,"chr036860.1"
1317,"LOC111980895",111980895,"NC_036860.1",7150446,7178121,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723,"chr036860.1"
1322,"LOC111981790",111981790,"NC_036860.1",9234101,9259105,"LB","LB",-0.55919812417367,-0.86567397245689,-0.30647584828322,5.40834249471022e-06,0.000586110640152546,"chr036860.1"
1325,"LOC111981212",111981212,"NC_036860.1",9944320,9972053,"LB","LB",1.91818634086273,1.9851195814563,0.066933240593566,1.50477525374458e-15,3.31970140701095e-12,"chr036860.1"
1326,"nags",111981461,"NC_036860.1",10148706,10178606,"LB","LB",-0.279818202143485,-0.282528461340639,-0.00271025919715435,1.61053239227786e-05,0.00139896599841582,"chr036860.1"
1327,"LOC111981097",111981097,"NC_036860.1",12097501,12168128,"PL","PL",-0.786207301534404,-0.0838583797570841,0.70234892177732,0.00212838068217003,0.0473225066567592,"chr036860.1"
1329,"LOC111981590",111981590,"NC_036860.1",12380099,12426956,"LB","LB",0.618069794113904,0.736995776942458,0.118925982828554,1.88246071153014e-05,0.00156713867620255,"chr036860.1"
1330,"LOC111980635",111980635,"NC_036860.1",12572555,12617857,"LB","LB",-0.594750929056697,-0.567978160496863,0.0267727685598343,0.000259669353216588,0.0112693661379571,"chr036860.1"
1331,"LOC111979915",111979915,"NC_036860.1",13092508,13125945,"ALL","SB",0.170423545931543,-0.230125927654831,-0.400549473586374,0.000208520666175537,0.00968462649570829,"chr036860.1"
1332,"LOC111981726",111981726,"NC_036860.1",13174351,13223962,"PL","PL",-0.663880661171103,0.00877773198478314,0.672658393155886,1.14028533163848e-06,0.00016647327396825,"chr036860.1"
1334,"LOC111981765",111981765,"NC_036860.1",16110369,16135518,"LB","LB",0.779346449119667,1.33957051016209,0.560224061042424,0.00107805008009507,0.0294830362813878,"chr036860.1"
1335,"dhrs7b",111981727,"NC_036860.1",16131816,16163329,"LB","LB",0.596226600356942,0.445105834874462,-0.15112076548248,0.000264171744493481,0.011390075975935,"chr036860.1"
1339,"LOC111981437",111981437,"NC_036860.1",17222845,17255699,"LB","LB",0.239377876905909,0.187655133514932,-0.0517227433909764,0.000199956794675967,0.0094243914733825,"chr036860.1"
1341,"LOC111980235",111980235,"NC_036860.1",20153922,20180981,"PL","PL",-0.368474106360772,0.19629545550258,0.564769561863352,9.64718817312492e-05,0.00544935764373813,"chr036860.1"
1342,"LOC111981974",111981974,"NC_036860.1",21095438,21121995,"LB","LB",-0.73020252325179,-0.426860033157392,0.303342490094398,0.000674681769734929,0.0218350554818044,"chr036860.1"
1343,"LOC111980299",111980299,"NC_036860.1",24930765,24957586,"LB","LB",1.37677979615326,1.29294090793059,-0.0838388882226671,6.80448622595721e-10,2.87453348971022e-07,"chr036860.1"
1344,"LOC111980350",111980350,"NC_036860.1",28207830,28238643,"PL","PL",0.607362238353609,-0.0991335142830643,-0.706495752636673,0.000422264157713594,0.0162010721766249,"chr036860.1"
1345,"LOC111981685",111981685,"NC_036860.1",29323808,29652330,"LB","LB",-0.555990306088935,-0.362220786117872,0.193769519971063,0.00101022562131421,0.0280924785871059,"chr036860.1"
1348,"LOC111981913",111981913,"NC_036860.1",32930179,33330246,"LB","LB",1.22660264387532,1.19057517675041,-0.036027467124911,9.25292880867904e-09,2.7017191396518e-06,"chr036860.1"
1350,"LOC111980308",111980308,"NC_036860.1",36467627,36503229,"PL","PL",-1.56200857855032,-0.620686834263319,0.941321744286998,1.72399584251003e-06,0.000232856717367596,"chr036860.1"
1351,"LOC111982128",111982128,"NC_036860.1",36527594,36554903,"LB","LB",0.680917885023841,0.572872414038069,-0.108045470985772,5.25659843868765e-05,0.00335594090032615,"chr036860.1"
1356,"LOC111981749",111981749,"NC_036860.1",41477022,41501586,"LB","LB",0.355482134807911,0.268987231398021,-0.0864949034098894,0.000291532368879865,0.0122914630999542,"chr036860.1"
1357,"LOC111980407",111980407,"NC_036860.1",45612319,45644159,"PL","PL",-1.75410099525578,-0.537417821143327,1.21668317411246,0.000301591956923422,0.0126198278286924,"chr036860.1"
1358,"LOC111981088",111981088,"NC_036860.1",47290749,47316018,"LB","LB",1.50231648634598,1.55220965771524,0.0498931713692603,3.57989584824709e-12,2.63254933581281e-09,"chr036860.1"
1359,"LOC111980943",111980943,"NC_036860.1",47472431,47620446,"SB","SB",-0.244507818952976,0.373205955716832,0.617713774669808,1.52838442899831e-05,0.00135171816649272,"chr036860.1"
1360,"LOC111981669",111981669,"NC_036860.1",48841742,48868237,"PL","PL",0.269482116733678,0.074057335293574,-0.195424781440104,0.00177320400040954,0.0415421420980902,"chr036860.1"
1363,"LOC111980301",111980301,"NC_036860.1",48966618,49020470,"LB","LB",1.01460921178181,0.799896288021344,-0.214712923760463,0.00103350825251038,0.0285286683265583,"chr036860.1"
1364,"LOC111981927",111981927,"NC_036860.1",52830312,52865702,"LB","LB",-0.158191778052471,-0.216268676270865,-0.058076898218394,0.00117232999762329,0.0312647576934997,"chr036860.1"
1368,"LOC111982133",111982133,"NC_036860.1",54320192,54391299,"SB","SB",0.103179296006322,-0.208094778737874,-0.311274074744195,0.00183101066029274,0.0424209062545069,"chr036860.1"
1380,"LOC111981489",111981489,"NC_036860.1",54404903,54426524,"SB","SB",0.420862868367878,1.00000472624454,0.579141857876666,0.000433519718069577,0.0163953028614694,"chr036860.1"
1381,"LOC111981226",111981226,"NC_036860.1",54485312,54567229,"SB","SB",-0.0575143798690844,0.673832742374036,0.73134712224312,2.3886514732777e-08,6.240351973938e-06,"chr036860.1"
1385,"LOC111980524",111980524,"NC_036860.1",54641092,54705934,"PL","PL",-0.594427768795021,-0.0531582591583447,0.541269509636676,0.000263047285430442,0.011378657630112,"chr036860.1"
1394,"LOC111980970",111980970,"NC_036860.1",55510942,55537547,"ALL","LB",0.688219972588947,0.380668419463999,-0.307551553124949,7.29941090101597e-06,0.00073382178956796,"chr036860.1"
1397,"LOC111980708",111980708,"NC_036860.1",56123714,56147980,"LB","LB",0.201672087164796,0.207594762726871,0.00592267556207577,0.00214233462283038,0.0475121989487851,"chr036860.1"
1404,"LOC111981657",111981657,"NC_036860.1",56254627,56286844,"LB","LB",0.362962604311102,0.588992686897753,0.226030082586651,1.79647645857075e-05,0.00152431795234711,"chr036860.1"
1405,"LOC111980892",111980892,"NC_036860.1",58682921,58709968,"ALL","LB",0.313013812512037,0.192610707048727,-0.120403105463309,0.000929481105063259,0.0266600511250183,"chr036860.1"
1406,"LOC111980279",111980279,"NC_036860.1",59627683,59667924,"ALL","LB",0.347637993416977,0.176913494973907,-0.17072449844307,0.000440646534865078,0.0165557389426838,"chr036860.1"
1408,"LOC111980618",111980618,"NC_036860.1",60266732,60291454,"SB","SB",-0.0132288275556943,1.07218082867479,1.08540965623048,2.76543970240713e-09,9.96306909354269e-07,"chr036860.1"
1409,"LOC111980302",111980302,"NC_036860.1",61752414,61773953,"ALL","SB",-0.724738972770882,0.778032587790673,1.50277156056156,0.00156653406892586,0.0382342150442816,"chr036860.1"
1410,"LOC111981293",111981293,"NC_036860.1",62444777,62478783,"LB","LB",-0.358501062861577,-0.243417152031709,0.115083910829868,0.0001431029002616,0.00741855896786962,"chr036860.1"
1411,"LOC111980056",111980056,"NC_036860.1",63905243,63943098,"LB","LB",-0.473534247230981,-0.49244146420558,-0.0189072169745994,8.87011262761952e-11,4.69642896590362e-08,"chr036860.1"
1412,"LOC111980264",111980264,"NC_036860.1",65750860,65799933,"PL","PL",-1.39231277937292,-0.388297822554281,1.00401495681864,0.00125794358186292,0.0327560259906731,"chr036860.1"
1413,"LOC111980761",111980761,"NC_036860.1",68789202,68840306,"LB","LB",0.194184229573249,0.214431952360989,0.0202477227877397,0.00226902518464089,0.0492097160470179,"chr036860.1"
1414,"LOC111981494",111981494,"NC_036860.1",68957405,69018984,"PL","PL",-0.88275459010544,-0.275794286748912,0.606960303356527,0.00172027647840613,0.0406660402168103,"chr036860.1"
1417,"LOC111981572",111981572,"NC_036860.1",70094922,70131682,"PL","PL",-0.718016517575969,-0.19635431549459,0.521662202081379,0.00166610637779576,0.039928234316397,"chr036860.1"
1418,"LOC111981594",111981594,"NC_036860.1",77674969,77718985,"PL","PL",0.546815638963816,0.179030624658675,-0.36778501430514,0.000447635279604761,0.0167221043773331,"chr036860.1"
1419,"LOC111980713",111980713,"NC_036860.1",78520702,78544584,"ALL","PL",0.282088869135042,0.133657463880654,-0.148431405254388,0.00142334610565458,0.0357276067354888,"chr036860.1"
1420,"LOC111979905",111979905,"NC_036860.1",78827445,78852701,"PL","PL",-0.539165866080599,-0.0852042715802284,0.45396159450037,0.00227681693195848,0.0492710628708835,"chr036860.1"
1421,"LOC111980145",111980145,"NC_036860.1",79933994,79965402,"LB","LB",0.724431749911689,0.749539412731607,0.0251076628199183,0.000109923473028233,0.00602908993639659,"chr036860.1"
1422,"LOC111982456",111982456,"NC_036861.1",879676,910600,"PL","PL",0.592728398839007,-0.00172492379188894,-0.594453322630896,0.000213004963658674,0.00978661674019354,"chr036861.1"
1423,"LOC111982311",111982311,"NC_036861.1",1362598,1384753,"PL","PL",-1.17683537969276,-0.388532035827606,0.788303343865156,2.65071096606756e-05,0.00202422562427967,"chr036861.1"
1424,"LOC111982253",111982253,"NC_036861.1",1585647,1622200,"ALL","PL",-0.793669829395353,-0.359125642261774,0.434544187133579,3.87354975469406e-06,0.00044585119060551,"chr036861.1"
1425,"LOC111982315",111982315,"NC_036861.1",1842103,1902502,"PL","PL",-0.250686851875453,0.131153703266199,0.381840555141652,0.00220939710731005,0.0482881554825321,"chr036861.1"
1426,"LOC111982391",111982391,"NC_036861.1",2196065,2236112,"LB","LB",-0.205695528444525,-0.216484295817385,-0.0107887673728599,0.000315699044358978,0.0129910974626891,"chr036861.1"
1427,"LOC111982320",111982320,"NC_036861.1",2273054,2298023,"SB","SB",-0.0338149201386894,-0.394658859732833,-0.360843939594143,0.000133895285855172,0.00703765907936953,"chr036861.1"
1428,"LOC111982244",111982244,"NC_036861.1",2301538,2333089,"SB","SB",0.108516204115522,-0.377500760482665,-0.486016964598187,1.8157549648111e-06,0.000243593343421111,"chr036861.1"
1429,"LOC111982406",111982406,"NC_036861.1",2320756,2341788,"ALL","LB",1.01078270872048,0.549336627345302,-0.461446081375178,0.000256185849638699,0.0111425411710326,"chr036861.1"
1430,"LOC111982333",111982333,"NC_036861.1",4175262,4197073,"LB","LB",-1.04963547052881,-0.960805345217815,0.0888301253109989,0.000691862058116123,0.0221206459966113,"chr036861.1"
1431,"LOC111982245",111982245,"NC_036861.1",4802873,4828618,"ALL","SB",-1.02507609537667,-2.09312661448987,-1.0680505191132,0.000111881675653214,0.00610277656619388,"chr036861.1"
1432,"LOC111982414",111982414,"NC_036861.1",5361665,5396428,"LB","LB",0.996909881212757,0.562005773965851,-0.434904107246906,1.31170642348643e-06,0.000187366410347649,"chr036861.1"
1433,"LOC111982243",111982243,"NC_036861.1",5492931,5519804,"ALL","LB",-1.26710643106006,-0.663022590178993,0.604083840881071,0.000630775963033728,0.0209082750351163,"chr036861.1"
1434,"LOC111982263",111982263,"NC_036861.1",6224806,6254821,"LB","LB",0.385039621765709,0.319594507619374,-0.0654451141463357,0.00158025529198419,0.0384981212544124,"chr036861.1"
1435,"LOC112081373",112081373,"NC_036861.1",6869002,6902907,"SB","SB",0.0300327664717458,-0.498796969516872,-0.528829735988618,6.39589813498801e-06,0.000670134867916554,"chr036861.1"
1436,"LOC111982526",111982526,"NC_036862.1",4248213,4273874,"ALL","LB",0.484020149108294,0.283613994552624,-0.200406154555671,0.00184276990113362,0.0425691639174032,"chr036862.1"
1437,"LOC111949715",111949715,"NC_036862.1",7356480,7389595,"SB","SB",0.147884936657295,0.583517780271488,0.435632843614193,0.00154366019489826,0.0379264886251466,"chr036862.1"
1438,"LOC111949668",111949668,"NC_036862.1",8692091,8715313,"LB","LB",0.223104075883457,0.211375522962121,-0.011728552921336,0.0021951544526653,0.0481599907819552,"chr036862.1"
1439,"LOC111982797",111982797,"NC_036862.1",9160468,9183793,"PL","PL",0.572450576657349,-0.076268650626029,-0.648719227283378,0.00201055615289525,0.0454406288170008,"chr036862.1"
1441,"LOC111949515",111949515,"NC_036862.1",10184845,10216820,"SB","SB",-0.000846766658384503,0.519670307788575,0.520517074446959,0.000187684245789967,0.00902293147738448,"chr036862.1"
1443,"LOC111982564",111982564,"NC_036862.1",10254710,10279028,"LB","LB",0.528433275297054,0.409119894745837,-0.119313380551217,0.000874805219328139,0.0257884706146877,"chr036862.1"
1444,"LOC111949533",111949533,"NC_036862.1",10348234,10381842,"ALL","LB",0.272573085332733,0.138093960410173,-0.13447912492256,0.00170035401659217,0.040455996404359,"chr036862.1"
1447,"daw1",111949456,"NC_036862.1",14857588,14895486,"PL","PL",0.595844699433099,0.14267797025954,-0.453166729173558,2.3185538145015e-05,0.00182316380146246,"chr036862.1"
1448,"LOC111982824",111982824,"NC_036862.1",16038421,16078717,"LB","LB",-0.298860506035198,-0.259944826000168,0.0389156800350297,0.00150602434545184,0.0372844306470653,"chr036862.1"
1449,"LOC111949519",111949519,"NC_036862.1",16152900,16188264,"ALL","LB",0.241705912993499,0.130425506536841,-0.111280406456658,0.000110693542935492,0.00606295253788741,"chr036862.1"
1452,"LOC111949934",111949934,"NC_036862.1",20749398,20799048,"SB","SB",-0.140050947610247,0.304090761371261,0.444141708981508,0.000235250695531863,0.0104846297638275,"chr036862.1"
1454,"LOC111949828",111949828,"NC_036862.1",21465094,21489338,"LB","LB",0.562973689933541,0.494963989931488,-0.0680097000020528,0.000859118623707531,0.0255331033038484,"chr036862.1"
1456,"LOC111982589",111982589,"NC_036862.1",23224027,23253578,"PL","PL",-1.68249620732645,-0.549718066152898,1.13277814117356,4.60187703104188e-05,0.00305586182111493,"chr036862.1"
1457,"LOC111982657",111982657,"NC_036862.1",24566610,24628972,"ALL","LB",0.234899942318606,0.122243964164468,-0.112655978154138,1.32730475372745e-06,0.000188914952582498,"chr036862.1"
1458,"LOC111949400",111949400,"NC_036862.1",26222558,26244581,"LB","LB",0.360036582078269,0.339208175886613,-0.0208284061916557,0.000471254229999914,0.0173383343296877,"chr036862.1"
1459,"LOC111949401",111949401,"NC_036862.1",26421818,26445264,"LB","LB",0.663041062271556,0.384819111880767,-0.27822195039079,0.00157625336269524,0.0384241995289306,"chr036862.1"
1461,"LOC111949388",111949388,"NC_036862.1",26427298,26457058,"SB","SB",0.117465907868516,-0.228548973013796,-0.346014880882312,2.89078545088067e-06,0.000353209508475297,"chr036862.1"
1462,"LOC111949385",111949385,"NC_036862.1",26676455,26700816,"PL","PL",0.149859444786625,-0.0163203751723431,-0.166179819958968,0.000767905418618002,0.0236383908320317,"chr036862.1"
1463,"LOC111949438",111949438,"NC_036862.1",28929663,28956231,"LB","LB",0.197867253553193,0.16356719861165,-0.0343000549415426,0.000593780293792213,0.0201689235717527,"chr036862.1"
1465,"siae",111949495,"NC_036862.1",29316770,29354871,"SB","SB",-0.0609442993430495,0.187169852016091,0.24811415135914,0.00217399305219259,0.0478809007779078,"chr036862.1"
1466,"LOC111949381",111949381,"NC_036862.1",30428888,30455606,"PL","PL",0.841105229459432,0.359075145033375,-0.482030084426057,1.08073077999245e-05,0.0010121655489033,"chr036862.1"
1467,"LOC111982555",111982555,"NC_036862.1",32662427,32687193,"PL","PL",-4.12742757399752,-1.43918503610738,2.68824253789014,1.73195796437399e-09,6.48830667597085e-07,"chr036862.1"
1470,"LOC111949662",111949662,"NC_036862.1",32676350,32715534,"PL","PL",-1.15030288003189,-0.348392925101864,0.801909954930025,4.52328841980444e-05,0.00302390207323964,"chr036862.1"
1471,"LOC111949564",111949564,"NC_036862.1",33138818,33204106,"PL","PL",-0.379726209648427,-0.0978833235775125,0.281842886070915,0.000322250605307904,0.0131381637954588,"chr036862.1"
1473,"LOC111949598",111949598,"NC_036862.1",34856264,34901544,"LB","LB",-0.844309672925638,-0.964093760482334,-0.119784087556696,6.72704343806326e-06,0.000688481687952299,"chr036862.1"
1474,"LOC111949360",111949360,"NC_036862.1",35322548,35362020,"PL","PL",0.195238896220009,-0.0223747602511728,-0.217613656471182,0.0010038433029478,0.0279858754443126,"chr036862.1"
1476,"LOC111982746",111982746,"NC_036862.1",36824636,36847140,"PL","PL",2.04707728068558,0.916049865229501,-1.13102741545608,0.00184188900735465,0.0425691639174032,"chr036862.1"
