"","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj"
"1226","LOC111977457",111977457,"NC_036858.1",55378096,55419896,"PL","PL",1.52774650452692,-0.216838432898013,-1.74458493742493,1.8284321507376e-12,1.4521408141158e-09
"1227","LOC111977457",111977457,"NC_036858.1",55378096,55416050,"PL","PL",1.52774650452692,-0.216838432898013,-1.74458493742493,1.8284321507376e-12,1.4521408141158e-09
"1228","LOC111977456",111977456,"NC_036858.1",55496806,55528177,"PL","PL",0.765226447440432,0.325327831087311,-0.439898616353121,8.55408524000414e-05,0.0049300830897034
"1229","LOC111977456",111977456,"NC_036858.1",55496808,55528177,"PL","PL",0.765226447440432,0.325327831087311,-0.439898616353121,8.55408524000414e-05,0.0049300830897034
"1230","LOC111977637",111977637,"NC_036858.1",57373033,57395382,"LB","LB",2.47714471762059,2.97207216661059,0.494927448989995,0.000187546503573574,0.00902293147738448
"1231","LOC111977598",111977598,"NC_036858.1",58607431,58627099,"PL","PL",0.673476755572371,-0.144379208218007,-0.817855963790378,0.00122247718362543,0.0321913587279614
"1232","LOC111977598",111977598,"NC_036858.1",58607431,58622955,"PL","PL",0.673476755572371,-0.144379208218007,-0.817855963790378,0.00122247718362543,0.0321913587279614
"1233","LOC111977598",111977598,"NC_036858.1",58607431,58614674,"PL","PL",0.673476755572371,-0.144379208218007,-0.817855963790378,0.00122247718362543,0.0321913587279614
"1234","LOC111978466",111978466,"NC_036858.1",58723522,58749144,"PL","PL",-0.446292241067543,0.126285878157291,0.572578119224834,5.73752538710684e-09,1.83739623485494e-06
"1235","LOC111978466",111978466,"NC_036858.1",58723522,58749144,"PL","PL",-0.446292241067543,0.126285878157291,0.572578119224834,5.73752538710684e-09,1.83739623485494e-06
"1236","LOC111978466",111978466,"NC_036858.1",58723522,58747471,"PL","PL",-0.446292241067543,0.126285878157291,0.572578119224834,5.73752538710684e-09,1.83739623485494e-06
"1237","LOC111978466",111978466,"NC_036858.1",58725253,58749146,"PL","PL",-0.446292241067543,0.126285878157291,0.572578119224834,5.73752538710684e-09,1.83739623485494e-06
"1238","LOC111978369",111978369,"NC_036858.1",59210935,59212990,"PL","PL",1.61293157852732,0.243785785026427,-1.36914579350089,7.40119937921116e-05,0.00439314839085912
"1239","LOC111978455",111978455,"NC_036858.1",60207454,60271232,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1240","LOC111978455",111978455,"NC_036858.1",60207456,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1241","LOC111978455",111978455,"NC_036858.1",60207458,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1242","LOC111978455",111978455,"NC_036858.1",60207458,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1243","LOC111978455",111978455,"NC_036858.1",60207458,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1244","LOC111978455",111978455,"NC_036858.1",60207458,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1245","LOC111978455",111978455,"NC_036858.1",60207460,60275236,"PL","PL",-0.576304102875068,-0.0563958359927599,0.519908266882308,0.000527392213321787,0.0187659003503658
"1246","LOC111978596",111978596,"NC_036858.1",61746530,61749439,"ALL","PL",0.503202025088037,-0.476888937962265,-0.980090963050302,0.000330231809612433,0.0133811277139895
"1247","LOC111978596",111978596,"NC_036858.1",61746861,61749446,"ALL","PL",0.503202025088037,-0.476888937962265,-0.980090963050302,0.000330231809612433,0.0133811277139895
"1248","LOC111977743",111977743,"NC_036858.1",62722422,62729128,"ALL","PL",-0.534844506919252,-0.255764538753025,0.279079968166228,2.9175079658118e-05,0.00218181245428223
"1249","LOC111977743",111977743,"NC_036858.1",62722422,62728600,"ALL","PL",-0.534844506919252,-0.255764538753025,0.279079968166228,2.9175079658118e-05,0.00218181245428223
"1250","LOC111977743",111977743,"NC_036858.1",62723454,62728608,"ALL","PL",-0.534844506919252,-0.255764538753025,0.279079968166228,2.9175079658118e-05,0.00218181245428223
"1251","LOC111977540",111977540,"NC_036858.1",64130738,64138555,"LB","LB",2.72645465301293,3.06849046826682,0.342035815253881,0.000373831129724276,0.0147562963830527
"1252","LOC111978236",111978236,"NC_036858.1",64188255,64201893,"LB","LB",-0.309264761843288,-0.213125076415276,0.0961396854280117,0.00199085442942236,0.0451813290161706
"1253","LOC111978236",111978236,"NC_036858.1",64188255,64201893,"LB","LB",-0.309264761843288,-0.213125076415276,0.0961396854280117,0.00199085442942236,0.0451813290161706
"1254","LOC111977989",111977989,"NC_036858.1",64730554,64761007,"PL","PL",-1.44215013800864,-0.345998387568522,1.09615175044012,0.000400041662489859,0.0156047685829787
"1255","LOC111978820",111978820,"NC_036858.1",65509391,65524947,"ALL","PL",0.305620643376451,-0.242348417017203,-0.547969060393654,2.95811879448495e-06,0.00035774350248136
"1256","LOC111978673",111978673,"NC_036858.1",66199616,66205696,"ALL","LB",-0.472932185668549,-0.254549037423872,0.218383148244677,0.0015158293260665,0.0374105547160354
"1257","LOC111978371",111978371,"NC_036858.1",70898130,70900534,"PL","PL",-0.593093147396589,0.330410034993673,0.923503182390262,0.00123979619541956,0.0324323497497435
"1258","LOC111979690",111979690,"NC_036859.1",1168411,1174472,"PL","PL",2.43038350285335,0.173782920479383,-2.25660058237397,1.09768547679054e-41,2.17945451416761e-37
"1259","LOC111979690",111979690,"NC_036859.1",1168411,1174472,"PL","PL",2.43038350285335,0.173782920479383,-2.25660058237397,1.09768547679054e-41,2.17945451416761e-37
"1260","LOC111979810",111979810,"NC_036859.1",3326371,3340112,"LB","LB",-0.532052797966664,-0.715544188397313,-0.183491390430649,0.000672819367844827,0.0217959634976641
"1261","LOC111979458",111979458,"NC_036859.1",7147626,7164106,"LB","LB",-0.351316211964746,-0.35646195638384,-0.00514574441909403,0.000670632768179796,0.0217959634976641
"1262","LOC111979458",111979458,"NC_036859.1",7147626,7164105,"LB","LB",-0.351316211964746,-0.35646195638384,-0.00514574441909403,0.000670632768179796,0.0217959634976641
"1263","LOC111979804",111979804,"NC_036859.1",7869276,7884810,"SB","SB",0.136997914252188,0.379998764699889,0.243000850447701,0.00159028639767163,0.0386950201296205
"1264","LOC111979804",111979804,"NC_036859.1",7869276,7884810,"SB","SB",0.136997914252188,0.379998764699889,0.243000850447701,0.00159028639767163,0.0386950201296205
"1265","LOC111979804",111979804,"NC_036859.1",7869276,7883627,"SB","SB",0.136997914252188,0.379998764699889,0.243000850447701,0.00159028639767163,0.0386950201296205
"1266","LOC111979804",111979804,"NC_036859.1",7871369,7884810,"SB","SB",0.136997914252188,0.379998764699889,0.243000850447701,0.00159028639767163,0.0386950201296205
"1267","LOC111979804",111979804,"NC_036859.1",7872077,7884810,"SB","SB",0.136997914252188,0.379998764699889,0.243000850447701,0.00159028639767163,0.0386950201296205
"1268","LOC111979295",111979295,"NC_036859.1",9664104,9672759,"PL","PL",0.360840353860211,0.117710710722999,-0.243129643137212,1.61279581595557e-05,0.00139896599841582
"1269","LOC111979295",111979295,"NC_036859.1",9664105,9672759,"PL","PL",0.360840353860211,0.117710710722999,-0.243129643137212,1.61279581595557e-05,0.00139896599841582
"1270","LOC111979294",111979294,"NC_036859.1",9730882,9739788,"LB","LB",0.260993184755574,0.203461583087486,-0.0575316016680878,0.000671638607314208,0.0217959634976641
"1271","LOC111979294",111979294,"NC_036859.1",9730882,9739788,"LB","LB",0.260993184755574,0.203461583087486,-0.0575316016680878,0.000671638607314208,0.0217959634976641
"1272","LOC111979580",111979580,"NC_036859.1",10417245,10502461,"LB","LB",0.242967619086948,0.316366124701437,0.0733985056144891,0.000980840588025933,0.0276235317379502
"1273","LOC111979597",111979597,"NC_036859.1",13030242,13126470,"PL","PL",-0.673232631553085,0.0317093687395587,0.704942000292644,0.00174256094414297,0.0409692688525267
"1274","LOC111979021",111979021,"NC_036859.1",13443481,13450360,"ALL","SB",-0.521602824277932,0.534897628547932,1.05650045282586,0.00208244025595023,0.0466668750359953
"1275","LOC111978874",111978874,"NC_036859.1",15459099,15471833,"SB","SB",-0.29071176893902,-1.48755669924798,-1.19684493030896,1.65337929577134e-07,3.21841626642549e-05
"1276","LOC111978874",111978874,"NC_036859.1",15459099,15471831,"SB","SB",-0.29071176893902,-1.48755669924798,-1.19684493030896,1.65337929577134e-07,3.21841626642549e-05
"1277","LOC111978874",111978874,"NC_036859.1",15459099,15471691,"SB","SB",-0.29071176893902,-1.48755669924798,-1.19684493030896,1.65337929577134e-07,3.21841626642549e-05
"1278","LOC111978989",111978989,"NC_036859.1",17247690,17252440,"PL","PL",0.997329290965121,0.0742194765627859,-0.923109814402335,0.00149841353666194,0.0371423163762034
"1279","LOC111979452",111979452,"NC_036859.1",17583267,17652654,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1280","LOC111979452",111979452,"NC_036859.1",17583267,17632046,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1281","LOC111979452",111979452,"NC_036859.1",17583267,17632044,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1282","LOC111979452",111979452,"NC_036859.1",17583267,17632044,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1283","LOC111979452",111979452,"NC_036859.1",17583267,17631949,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1284","LOC111979452",111979452,"NC_036859.1",17583267,17616205,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1285","LOC111979452",111979452,"NC_036859.1",17583267,17615375,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1286","LOC111979452",111979452,"NC_036859.1",17583267,17597373,"PL","PL",-0.387528145764234,0.0342049378140064,0.42173308357824,0.00077147231283966,0.0237114284387484
"1287","LOC111979508",111979508,"NC_036859.1",19745538,19764381,"ALL","LB",-0.503197065990191,-0.271578490676308,0.231618575313883,0.000265879218942037,0.0114264759569137
"1288","LOC111979508",111979508,"NC_036859.1",19745538,19761312,"ALL","LB",-0.503197065990191,-0.271578490676308,0.231618575313883,0.000265879218942037,0.0114264759569137
"1289","LOC111979508",111979508,"NC_036859.1",19745538,19760822,"ALL","LB",-0.503197065990191,-0.271578490676308,0.231618575313883,0.000265879218942037,0.0114264759569137
"1290","LOC111979421",111979421,"NC_036859.1",20701714,20741439,"LB","LB",-0.434455065921929,-0.335190847987692,0.0992642179342365,1.19615027896944e-05,0.00110505735528812
"1291","olfml2b",111978876,"NC_036859.1",29367938,29373617,"SB","SB",-0.152540943073574,-0.548005719996573,-0.395464776922999,0.000382323885761644,0.0149874643132367
"1292","olfml2b",111978876,"NC_036859.1",29367938,29373617,"SB","SB",-0.152540943073574,-0.548005719996573,-0.395464776922999,0.000382323885761644,0.0149874643132367
"1293","LOC111979525",111979525,"NC_036859.1",29375629,29415947,"SB","SB",0.0405104244004471,0.314739240652647,0.2742288162522,0.00141074970746223,0.035501185604135
"1294","LOC111978982",111978982,"NC_036859.1",29675314,29688913,"ALL","PL",-0.828493060796614,-0.376875989615373,0.451617071181241,0.00091439775599085,0.0264960949218305
"1295","LOC111978887",111978887,"NC_036859.1",31333267,31357803,"PL","PL",0.342182806835419,-0.0849767948345189,-0.427159601669937,4.47788434924841e-12,3.11959276330973e-09
"1296","LOC111979718",111979718,"NC_036859.1",33779386,33810200,"ALL","PL",0.352750764094714,0.168383203664045,-0.184367560430669,5.62704271833551e-05,0.00351889553299375
"1297","LOC111979718",111979718,"NC_036859.1",33779386,33810200,"ALL","PL",0.352750764094714,0.168383203664045,-0.184367560430669,5.62704271833551e-05,0.00351889553299375
"1298","LOC111979718",111979718,"NC_036859.1",33779386,33810199,"ALL","PL",0.352750764094714,0.168383203664045,-0.184367560430669,5.62704271833551e-05,0.00351889553299375
"1299","LOC111979252",111979252,"NC_036859.1",33822315,33846533,"PL","PL",-0.37810893428116,-0.111907678540316,0.266201255740843,0.000647983031369008,0.0213008329268736
"1300","LOC111979088",111979088,"NC_036859.1",35148627,35165475,"LB","LB",-2.8986393410155,-3.77624160648978,-0.877602265474274,2.94307319122108e-13,3.15863341684835e-10
"1301","LOC111979089",111979089,"NC_036859.1",35170485,35171951,"LB","LB",-3.4262851347912,-3.83257963677284,-0.40629450198164,2.15497631944764e-15,4.27870548226329e-12
"1302","LOC111978998",111978998,"NC_036859.1",35223012,35226400,"LB","LB",0.824159647631768,0.646205039962717,-0.177954607669051,0.000929845651174774,0.0266600511250183
"1303","LOC111979167",111979167,"NC_036859.1",35258050,35265052,"SB","SB",0.482000183794815,1.44972971354633,0.967729529751516,0.000107254420601332,0.00594842603642304
"1304","LOC111979633",111979633,"NC_036859.1",37590305,37599528,"ALL","PL",0.368085497116666,0.154640853802649,-0.213444643314016,0.00207566397989118,0.0465890836805934
"1305","LOC111979633",111979633,"NC_036859.1",37590305,37599293,"ALL","PL",0.368085497116666,0.154640853802649,-0.213444643314016,0.00207566397989118,0.0465890836805934
"1306","LOC111979512",111979512,"NC_036859.1",37745104,37766076,"LB","LB",-0.433481780748879,-0.421782224192993,0.0116995565558862,0.000128001023797656,0.00679534846925794
"1307","LOC111979704",111979704,"NC_036859.1",38144713,38151555,"ALL","LB",-0.656402091951452,-0.357239936875959,0.299162155075493,0.000171984906826822,0.00847335068249764
"1308","LOC111979704",111979704,"NC_036859.1",38144714,38151555,"ALL","LB",-0.656402091951452,-0.357239936875959,0.299162155075493,0.000171984906826822,0.00847335068249764
"1309","LOC111981888",111981888,"NC_036860.1",734928,737503,"LB","LB",0.21112186517789,0.161504322856235,-0.0496175423216544,0.000539093221533675,0.019028792735202
"1310","LOC111981888",111981888,"NC_036860.1",734933,737503,"LB","LB",0.21112186517789,0.161504322856235,-0.0496175423216544,0.000539093221533675,0.019028792735202
"1311","LOC111981144",111981144,"NC_036860.1",1165183,1186621,"PL","PL",-0.368789274166524,-0.0201860806072736,0.348603193559251,0.00180579823709691,0.0420329706888151
"1312","LOC111980574",111980574,"NC_036860.1",1582299,1585993,"SB","SB",-0.0230872647522526,0.390674277639093,0.413761542391346,0.000462222853860835,0.0171064966759646
"1313","LOC111982085",111982085,"NC_036860.1",3286442,3299244,"PL","PL",0.572716849445293,0.0658202838692046,-0.506896565576088,0.000344089082812294,0.0138157507365786
"1314","LOC111981621",111981621,"NC_036860.1",3492701,3521882,"PL","PL",-0.63073623282093,0.060418865557483,0.691155098378413,0.000167388043635239,0.00832954788565831
"1315","LOC111981621",111981621,"NC_036860.1",3492705,3521882,"PL","PL",-0.63073623282093,0.060418865557483,0.691155098378413,0.000167388043635239,0.00832954788565831
"1316","LOC111981621",111981621,"NC_036860.1",3505127,3521882,"PL","PL",-0.63073623282093,0.060418865557483,0.691155098378413,0.000167388043635239,0.00832954788565831
"1317","LOC111980895",111980895,"NC_036860.1",7160446,7168121,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723
"1318","LOC111980895",111980895,"NC_036860.1",7160446,7168120,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723
"1319","LOC111980895",111980895,"NC_036860.1",7160446,7168120,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723
"1320","LOC111980895",111980895,"NC_036860.1",7160446,7168120,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723
"1321","LOC111980895",111980895,"NC_036860.1",7160446,7167391,"PL","PL",-0.489765035703421,-0.127295400061022,0.362469635642399,2.87328100582057e-05,0.00215372638966723
"1322","LOC111981790",111981790,"NC_036860.1",9244101,9249105,"LB","LB",-0.55919812417367,-0.86567397245689,-0.30647584828322,5.40834249471022e-06,0.000586110640152546
"1323","LOC111981790",111981790,"NC_036860.1",9244101,9249105,"LB","LB",-0.55919812417367,-0.86567397245689,-0.30647584828322,5.40834249471022e-06,0.000586110640152546
"1324","LOC111981790",111981790,"NC_036860.1",9244101,9249105,"LB","LB",-0.55919812417367,-0.86567397245689,-0.30647584828322,5.40834249471022e-06,0.000586110640152546
"1325","LOC111981212",111981212,"NC_036860.1",9954320,9962053,"LB","LB",1.91818634086273,1.9851195814563,0.066933240593566,1.50477525374458e-15,3.31970140701095e-12
