"NCBI","POS","fst_LB","fst_SB","fst_PL","highest","chrom","start","end"
"NC_036858.1",15600000,0.0465887,0.214366,0.034789,0.214366,"chr036858.1",15550001,15650000
"NC_036858.1",15610000,0.0548365,0.288293,0.0703009,0.288293,"chr036858.1",15560001,15660000
"NC_036858.1",15620000,0.0598123,0.231255,0.0630842,0.231255,"chr036858.1",15570001,15670000
"NC_036858.1",15630000,0.0480045,0.226281,0.0816316,0.226281,"chr036858.1",15580001,15680000
"NC_036858.1",15640000,0.0665978,0.208277,0.0914542,0.208277,"chr036858.1",15590001,15690000
"NC_036858.1",15650000,0.0627318,0.229441,0.0852723,0.229441,"chr036858.1",15600001,15700000
"NC_036858.1",15660000,0.0416232,0.213271,0.0709576,0.213271,"chr036858.1",15610001,15710000
"NC_036858.1",15670000,0.0594439,0.27422,0.113473,0.27422,"chr036858.1",15620001,15720000
"NC_036858.1",15680000,0.0630786,0.26881,0.0912063,0.26881,"chr036858.1",15630001,15730000
"NC_036858.1",15690000,0.0961997,0.239984,0.107967,0.239984,"chr036858.1",15640001,15740000
"NC_036858.1",15700000,0.0780877,0.204193,0.101301,0.204193,"chr036858.1",15650001,15750000
"NC_036858.1",16640000,0.0305805,0.210473,0,0.210473,"chr036858.1",16590001,16690000
"NC_036858.1",16650000,0.0396689,0.224056,0,0.224056,"chr036858.1",16600001,16700000
"NC_036858.1",16660000,0.0577635,0.252255,0,0.252255,"chr036858.1",16610001,16710000
"NC_036858.1",16670000,0.0463682,0.256774,0,0.256774,"chr036858.1",16620001,16720000
"NC_036858.1",16680000,0.0579494,0.24429,0,0.24429,"chr036858.1",16630001,16730000
"NC_036858.1",16710000,0.0640881,0.202509,0,0.202509,"chr036858.1",16660001,16760000
"NC_036858.1",16720000,0.0570122,0.225171,0.00490656,0.225171,"chr036858.1",16670001,16770000
"NC_036858.1",16730000,0.036453,0.22413,0.0287905,0.22413,"chr036858.1",16680001,16780000
"NC_036858.1",16740000,0.0272469,0.216421,0.028642,0.216421,"chr036858.1",16690001,16790000
"NC_036858.1",16750000,0.020814,0.208242,0.0268751,0.208242,"chr036858.1",16700001,16800000
"NC_036858.1",19760000,0.00969165,0.286819,0.172317,0.286819,"chr036858.1",19710001,19810000
"NC_036858.1",19770000,0.0434232,0.317869,0.193482,0.317869,"chr036858.1",19720001,19820000
"NC_036858.1",19780000,0.0454252,0.267,0.160052,0.267,"chr036858.1",19730001,19830000
"NC_036858.1",19790000,0.0742442,0.311982,0.155096,0.311982,"chr036858.1",19740001,19840000
"NC_036858.1",19800000,0.101771,0.386634,0.169217,0.386634,"chr036858.1",19750001,19850000
"NC_036858.1",19810000,0.108806,0.391129,0.164436,0.391129,"chr036858.1",19760001,19860000
"NC_036858.1",19820000,0.115775,0.393176,0.154532,0.393176,"chr036858.1",19770001,19870000
"NC_036858.1",19830000,0.118398,0.395909,0.149323,0.395909,"chr036858.1",19780001,19880000
"NC_036858.1",19840000,0.12655,0.395915,0.146767,0.395915,"chr036858.1",19790001,19890000
"NC_036858.1",19850000,0.125491,0.395021,0.14396,0.395021,"chr036858.1",19800001,19900000
"NC_036858.1",19860000,0.131486,0.397434,0.145453,0.397434,"chr036858.1",19810001,19910000
"NC_036858.1",19870000,0.13052,0.385028,0.137358,0.385028,"chr036858.1",19820001,19920000
"NC_036858.1",19880000,0.164038,0.431009,0.145464,0.431009,"chr036858.1",19830001,19930000
"NC_036858.1",19890000,0.163744,0.408197,0.135517,0.408197,"chr036858.1",19840001,19940000
"NC_036858.1",19900000,0.165886,0.31565,0.0880217,0.31565,"chr036858.1",19850001,19950000
"NC_036858.1",19910000,0.150494,0.206416,0.0571636,0.206416,"chr036858.1",19860001,19960000
"NC_036858.1",20480000,0.336097,0,0,0.336097,"chr036858.1",20430001,20530000
"NC_036858.1",20490000,0.353837,0,0,0.353837,"chr036858.1",20440001,20540000
"NC_036858.1",20500000,0.352716,0,0,0.352716,"chr036858.1",20450001,20550000
"NC_036858.1",20510000,0.373884,0,0,0.373884,"chr036858.1",20460001,20560000
"NC_036858.1",20520000,0.45038,0,0,0.45038,"chr036858.1",20470001,20570000
"NC_036858.1",20530000,0.442165,0,0,0.442165,"chr036858.1",20480001,20580000
"NC_036858.1",20540000,0.455035,0,0,0.455035,"chr036858.1",20490001,20590000
"NC_036858.1",20550000,0.457431,0,0,0.457431,"chr036858.1",20500001,20600000
"NC_036858.1",20560000,0.458164,0,0,0.458164,"chr036858.1",20510001,20610000
"NC_036858.1",20570000,0.311522,0,0,0.311522,"chr036858.1",20520001,20620000
"NC_036858.1",20630000,0.213737,0,0,0.213737,"chr036858.1",20580001,20680000
"NC_036858.1",20640000,0.216202,0,0,0.216202,"chr036858.1",20590001,20690000
"NC_036858.1",20650000,0.27466,0.0273442,0,0.27466,"chr036858.1",20600001,20700000
"NC_036858.1",20660000,0.32358,0.0268577,0,0.32358,"chr036858.1",20610001,20710000
"NC_036858.1",20670000,0.48086,0.0338688,0.0426541,0.48086,"chr036858.1",20620001,20720000
"NC_036858.1",20680000,0.538697,0.0160949,0.0233347,0.538697,"chr036858.1",20630001,20730000
"NC_036858.1",20690000,0.558493,0.0179352,0.0175819,0.558493,"chr036858.1",20640001,20740000
"NC_036858.1",20700000,0.563914,0.0240526,0.0185759,0.563914,"chr036858.1",20650001,20750000
"NC_036858.1",20710000,0.549786,0.0268882,0.021557,0.549786,"chr036858.1",20660001,20760000
"NC_036858.1",20720000,0.541092,0.0262758,0.0177742,0.541092,"chr036858.1",20670001,20770000
"NC_036858.1",20730000,0.544366,0.0271382,0.0134105,0.544366,"chr036858.1",20680001,20780000
"NC_036858.1",20740000,0.542716,0.0285095,0.0199322,0.542716,"chr036858.1",20690001,20790000
"NC_036858.1",20750000,0.535866,0,0.0103458,0.535866,"chr036858.1",20700001,20800000
"NC_036858.1",20760000,0.503107,0,0,0.503107,"chr036858.1",20710001,20810000
"NC_036858.1",20770000,0.485799,0,0,0.485799,"chr036858.1",20720001,20820000
"NC_036858.1",20780000,0.393647,0.00250812,0,0.393647,"chr036858.1",20730001,20830000
"NC_036858.1",20790000,0.248396,0,0,0.248396,"chr036858.1",20740001,20840000
"NC_036858.1",20800000,0.206872,0,0,0.206872,"chr036858.1",20750001,20850000
"NC_036858.1",20820000,0.248717,0,0,0.248717,"chr036858.1",20770001,20870000
"NC_036858.1",20830000,0.245666,0,0,0.245666,"chr036858.1",20780001,20880000
"NC_036858.1",20840000,0.220659,0,0,0.220659,"chr036858.1",20790001,20890000
"NC_036858.1",20850000,0.207734,0,0,0.207734,"chr036858.1",20800001,20900000
"NC_036858.1",21380000,0.219685,0.0187995,0,0.219685,"chr036858.1",21330001,21430000
"NC_036858.1",21390000,0.256814,0.02025,0,0.256814,"chr036858.1",21340001,21440000
"NC_036858.1",21400000,0.297199,0.0319159,0.0165107,0.297199,"chr036858.1",21350001,21450000
"NC_036858.1",21410000,0.30582,0.0290374,0.0146682,0.30582,"chr036858.1",21360001,21460000
"NC_036858.1",21420000,0.331525,0.0222738,0.0126597,0.331525,"chr036858.1",21370001,21470000
"NC_036858.1",21430000,0.336143,0.0220647,0.0124081,0.336143,"chr036858.1",21380001,21480000
"NC_036858.1",21440000,0.418652,0.00289712,0.0120728,0.418652,"chr036858.1",21390001,21490000
"NC_036858.1",21450000,0.410443,0,0.0103236,0.410443,"chr036858.1",21400001,21500000
"NC_036858.1",21460000,0.408893,0.000143802,0.00828708,0.408893,"chr036858.1",21410001,21510000
"NC_036858.1",21470000,0.418699,0,0.00677389,0.418699,"chr036858.1",21420001,21520000
"NC_036858.1",21480000,0.400301,0,0.00721923,0.400301,"chr036858.1",21430001,21530000
"NC_036858.1",21490000,0.357429,0,0,0.357429,"chr036858.1",21440001,21540000
"NC_036858.1",21500000,0.285754,0,0,0.285754,"chr036858.1",21450001,21550000
"NC_036858.1",21510000,0.25463,0,0,0.25463,"chr036858.1",21460001,21560000
"NC_036858.1",22810000,0.0142419,0,0.205161,0.205161,"chr036858.1",22760001,22860000
"NC_036858.1",22820000,0.0148707,0,0.208906,0.208906,"chr036858.1",22770001,22870000
"NC_036858.1",22830000,0.0115361,0,0.215484,0.215484,"chr036858.1",22780001,22880000
"NC_036858.1",22840000,0.00345422,0,0.211554,0.211554,"chr036858.1",22790001,22890000
"NC_036858.1",22850000,0,0,0.218962,0.218962,"chr036858.1",22800001,22900000
"NC_036858.1",22860000,0,0,0.219393,0.219393,"chr036858.1",22810001,22910000
"NC_036858.1",22870000,0,0,0.232304,0.232304,"chr036858.1",22820001,22920000
"NC_036858.1",22880000,0,0,0.234706,0.234706,"chr036858.1",22830001,22930000
"NC_036858.1",22890000,0,0,0.229734,0.229734,"chr036858.1",22840001,22940000
"NC_036858.1",22900000,0,0,0.215763,0.215763,"chr036858.1",22850001,22950000
"NC_036858.1",26110000,0.227519,0.0123176,0.0220419,0.227519,"chr036858.1",26060001,26160000
"NC_036858.1",26120000,0.231291,0.0263189,0.0197117,0.231291,"chr036858.1",26070001,26170000
"NC_036858.1",26130000,0.243772,0.0344345,0.0235937,0.243772,"chr036858.1",26080001,26180000
"NC_036858.1",26140000,0.23438,0.0462123,0.0231305,0.23438,"chr036858.1",26090001,26190000
"NC_036858.1",29830000,0.210912,0.091675,0.0188816,0.210912,"chr036858.1",29780001,29880000
"NC_036858.1",29840000,0.275759,0.105337,0.0737338,0.275759,"chr036858.1",29790001,29890000
"NC_036858.1",29850000,0.250225,0.0765678,0.0643352,0.250225,"chr036858.1",29800001,29900000
"NC_036858.1",29860000,0.224507,0.11178,0.053368,0.224507,"chr036858.1",29810001,29910000
"NC_036858.1",30500000,0.199294,0.157039,0.0222862,0.199294,"chr036858.1",30450001,30550000
"NC_036858.1",33570000,0.203782,0.00169989,0,0.203782,"chr036858.1",33520001,33620000
"NC_036858.1",33580000,0.212119,0.00505261,0,0.212119,"chr036858.1",33530001,33630000
"NC_036858.1",33590000,0.223842,0.00417208,0,0.223842,"chr036858.1",33540001,33640000
"NC_036858.1",33600000,0.219084,0.00918093,0.00816656,0.219084,"chr036858.1",33550001,33650000
"NC_036858.1",33610000,0.206522,0.0272252,0.00150356,0.206522,"chr036858.1",33560001,33660000
"NC_036858.1",33620000,0.228073,0.0316015,0.00106631,0.228073,"chr036858.1",33570001,33670000
"NC_036858.1",33630000,0.237207,0.0352769,0,0.237207,"chr036858.1",33580001,33680000
"NC_036858.1",33640000,0.244932,0.0362448,0.00237731,0.244932,"chr036858.1",33590001,33690000
"NC_036858.1",33650000,0.261673,0.0329382,0.00051838,0.261673,"chr036858.1",33600001,33700000
"NC_036858.1",33660000,0.27287,0.034784,0.00272054,0.27287,"chr036858.1",33610001,33710000
"NC_036858.1",33670000,0.219185,0.0222842,0,0.219185,"chr036858.1",33620001,33720000
"NC_036858.1",33700000,0.210544,0.0264523,0,0.210544,"chr036858.1",33650001,33750000
"NC_036858.1",33710000,0.216477,0.00983568,0,0.216477,"chr036858.1",33660001,33760000
"NC_036858.1",34410000,0.223437,0.00608702,0,0.223437,"chr036858.1",34360001,34460000
"NC_036858.1",34420000,0.280803,0.0102126,0,0.280803,"chr036858.1",34370001,34470000
"NC_036858.1",34430000,0.303445,0.0156997,0.00149268,0.303445,"chr036858.1",34380001,34480000
"NC_036858.1",34440000,0.286972,0.017976,0,0.286972,"chr036858.1",34390001,34490000
"NC_036858.1",34450000,0.289269,0.0206755,0.00928384,0.289269,"chr036858.1",34400001,34500000
"NC_036858.1",34460000,0.291236,0.0239881,0.0154455,0.291236,"chr036858.1",34410001,34510000
"NC_036858.1",34470000,0.260932,0.0213415,0.0157946,0.260932,"chr036858.1",34420001,34520000
"NC_036858.1",34480000,0.244475,0.0174208,0.0144988,0.244475,"chr036858.1",34430001,34530000
"NC_036858.1",34490000,0.239826,0.0152939,0.0184555,0.239826,"chr036858.1",34440001,34540000
"NC_036858.1",34500000,0.209794,0.0140427,0.0179988,0.209794,"chr036858.1",34450001,34550000
"NC_036858.1",34670000,0,0.235527,0,0.235527,"chr036858.1",34620001,34720000
"NC_036858.1",38820000,0,0.224639,0.0677508,0.224639,"chr036858.1",38770001,38870000
"NC_036858.1",38830000,0,0.261552,0.0650891,0.261552,"chr036858.1",38780001,38880000
"NC_036858.1",38840000,0,0.268795,0.0497897,0.268795,"chr036858.1",38790001,38890000
"NC_036858.1",38850000,0,0.273531,0.0481041,0.273531,"chr036858.1",38800001,38900000
"NC_036858.1",38860000,0,0.276241,0.0432139,0.276241,"chr036858.1",38810001,38910000
"NC_036858.1",38870000,0,0.277161,0.0448262,0.277161,"chr036858.1",38820001,38920000
"NC_036858.1",38880000,0,0.26645,0.0304517,0.26645,"chr036858.1",38830001,38930000
"NC_036858.1",38890000,0,0.236593,0.0624131,0.236593,"chr036858.1",38840001,38940000
"NC_036858.1",38900000,0,0.208819,0.0625015,0.208819,"chr036858.1",38850001,38950000
"NC_036858.1",39130000,0.0260829,0.26459,0.099809,0.26459,"chr036858.1",39080001,39180000
"NC_036858.1",39140000,0.0265924,0.316681,0.0775782,0.316681,"chr036858.1",39090001,39190000
"NC_036858.1",39150000,0.0326124,0.430547,0.0738029,0.430547,"chr036858.1",39100001,39200000
"NC_036858.1",39160000,0.0426892,0.43929,0.0690944,0.43929,"chr036858.1",39110001,39210000
"NC_036858.1",39170000,0.0283558,0.345514,0.0415705,0.345514,"chr036858.1",39120001,39220000
"NC_036858.1",39180000,0.0258571,0.330699,0.0384871,0.330699,"chr036858.1",39130001,39230000
"NC_036858.1",39190000,0.0253354,0.303371,0.0295929,0.303371,"chr036858.1",39140001,39240000
"NC_036858.1",39200000,0.00793925,0.288093,0.0216441,0.288093,"chr036858.1",39150001,39250000
"NC_036858.1",39210000,0.0073665,0.276749,0.0175234,0.276749,"chr036858.1",39160001,39260000
"NC_036858.1",39220000,0,0.277964,0.00886872,0.277964,"chr036858.1",39170001,39270000
"NC_036858.1",39230000,0,0.256696,0.00439094,0.256696,"chr036858.1",39180001,39280000
"NC_036858.1",39240000,0,0.202579,0,0.202579,"chr036858.1",39190001,39290000
"NC_036858.1",40500000,0.0382097,0.210762,0.0579485,0.210762,"chr036858.1",40450001,40550000
"NC_036858.1",40510000,0.00332694,0.223867,0.00436386,0.223867,"chr036858.1",40460001,40560000
"NC_036858.1",40710000,0.274906,0,0,0.274906,"chr036858.1",40660001,40760000
"NC_036858.1",40720000,0.265426,0,0,0.265426,"chr036858.1",40670001,40770000
"NC_036858.1",40730000,0.207498,0,0,0.207498,"chr036858.1",40680001,40780000
"NC_036858.1",41290000,0,0.202951,0.0370603,0.202951,"chr036858.1",41240001,41340000
"NC_036858.1",41760000,0.126257,0.228236,0.0383562,0.228236,"chr036858.1",41710001,41810000
"NC_036858.1",41780000,0.12797,0.212911,0.084365,0.212911,"chr036858.1",41730001,41830000
"NC_036858.1",41790000,0.23859,0.286586,0.129325,0.286586,"chr036858.1",41740001,41840000
"NC_036858.1",41800000,0.277591,0.30311,0.251297,0.30311,"chr036858.1",41750001,41850000
"NC_036858.1",41810000,0.277516,0.317972,0.293889,0.317972,"chr036858.1",41760001,41860000
"NC_036858.1",41820000,0.218948,0.253311,0.202893,0.253311,"chr036858.1",41770001,41870000
"NC_036858.1",41830000,0.229321,0.256694,0.20871,0.256694,"chr036858.1",41780001,41880000
"NC_036858.1",41840000,0.234613,0.265771,0.222603,0.265771,"chr036858.1",41790001,41890000
"NC_036858.1",41850000,0.223224,0.264256,0.223365,0.264256,"chr036858.1",41800001,41900000
"NC_036858.1",41860000,0.226214,0.276349,0.217385,0.276349,"chr036858.1",41810001,41910000
"NC_036858.1",41870000,0.216426,0.303018,0.219416,0.303018,"chr036858.1",41820001,41920000
"NC_036858.1",41880000,0.228827,0.280984,0.210529,0.280984,"chr036858.1",41830001,41930000
"NC_036858.1",41890000,0.172898,0.245469,0.192714,0.245469,"chr036858.1",41840001,41940000
"NC_036858.1",41900000,0.116211,0.210964,0.134626,0.210964,"chr036858.1",41850001,41950000
"NC_036858.1",41920000,0.0782484,0.212994,0.131909,0.212994,"chr036858.1",41870001,41970000
"NC_036858.1",45970000,0.0228213,0.052672,0.269485,0.269485,"chr036858.1",45920001,46020000
"NC_036858.1",45980000,0.024391,0.0414986,0.32312,0.32312,"chr036858.1",45930001,46030000
"NC_036858.1",45990000,0.0233025,0.040496,0.343668,0.343668,"chr036858.1",45940001,46040000
"NC_036858.1",4.6e+07,0.0226464,0.0429217,0.352345,0.352345,"chr036858.1",45950001,46050000
"NC_036858.1",46010000,0.0228015,0.0385307,0.362955,0.362955,"chr036858.1",45960001,46060000
"NC_036858.1",46020000,0.0209342,0.039779,0.379814,0.379814,"chr036858.1",45970001,46070000
"NC_036858.1",46030000,0.0208283,0.039672,0.379604,0.379604,"chr036858.1",45980001,46080000
"NC_036858.1",46040000,0.0255486,0.0438336,0.399773,0.399773,"chr036858.1",45990001,46090000
"NC_036858.1",46050000,0.0242115,0.0412816,0.403841,0.403841,"chr036858.1",46000001,46100000
"NC_036858.1",46060000,0.024254,0.0404104,0.406167,0.406167,"chr036858.1",46010001,46110000
"NC_036858.1",46070000,0.0255623,0.0284119,0.38976,0.38976,"chr036858.1",46020001,46120000
"NC_036858.1",46080000,0.0250997,0.0282337,0.379202,0.379202,"chr036858.1",46030001,46130000
"NC_036858.1",46090000,0.0306604,0.0221746,0.389624,0.389624,"chr036858.1",46040001,46140000
"NC_036858.1",46100000,0.0431793,0.0378305,0.384788,0.384788,"chr036858.1",46050001,46150000
"NC_036858.1",46110000,0.0408606,0.0277818,0.402406,0.402406,"chr036858.1",46060001,46160000
"NC_036858.1",46120000,0.0428205,0.0256559,0.383322,0.383322,"chr036858.1",46070001,46170000
"NC_036858.1",46130000,0.0435047,0.0260056,0.382832,0.382832,"chr036858.1",46080001,46180000
"NC_036858.1",46140000,0.0326666,0.0253463,0.375622,0.375622,"chr036858.1",46090001,46190000
"NC_036858.1",46150000,0.0324096,0.0256649,0.357408,0.357408,"chr036858.1",46100001,46200000
"NC_036858.1",46160000,0.0250355,0.0198412,0.241126,0.241126,"chr036858.1",46110001,46210000
"NC_036858.1",46170000,0.0222867,0.0252213,0.238824,0.238824,"chr036858.1",46120001,46220000
"NC_036858.1",46180000,0.0263497,0.0272859,0.209564,0.209564,"chr036858.1",46130001,46230000
"NC_036858.1",46350000,0.0269057,0.208314,0,0.208314,"chr036858.1",46300001,46400000
"NC_036858.1",46360000,0.0127009,0.199156,0,0.199156,"chr036858.1",46310001,46410000
"NC_036858.1",46370000,0.0101869,0.213103,0,0.213103,"chr036858.1",46320001,46420000
"NC_036858.1",46380000,0.0201695,0.221093,0,0.221093,"chr036858.1",46330001,46430000
"NC_036858.1",46390000,0.0219608,0.199054,0,0.199054,"chr036858.1",46340001,46440000
"NC_036858.1",51050000,0,0.211643,0.0415981,0.211643,"chr036858.1",51000001,51100000
"NC_036858.1",51060000,0,0.280518,0.0555653,0.280518,"chr036858.1",51010001,51110000
"NC_036858.1",51070000,0,0.286412,0.0500477,0.286412,"chr036858.1",51020001,51120000
"NC_036858.1",51080000,0,0.295161,0.0470755,0.295161,"chr036858.1",51030001,51130000
"NC_036858.1",51090000,0,0.35877,0.0516336,0.35877,"chr036858.1",51040001,51140000
"NC_036858.1",51100000,0,0.377491,0.0495158,0.377491,"chr036858.1",51050001,51150000
"NC_036858.1",51110000,0,0.363091,0.041588,0.363091,"chr036858.1",51060001,51160000
"NC_036858.1",51120000,0,0.357116,0.0403924,0.357116,"chr036858.1",51070001,51170000
"NC_036858.1",51130000,0,0.348409,0.0392904,0.348409,"chr036858.1",51080001,51180000
"NC_036858.1",51140000,0,0.339146,0.031706,0.339146,"chr036858.1",51090001,51190000
"NC_036858.1",51150000,0,0.335529,0.0337971,0.335529,"chr036858.1",51100001,51200000
"NC_036858.1",51160000,0,0.317065,0.0316765,0.317065,"chr036858.1",51110001,51210000
"NC_036858.1",51170000,0,0.296491,0.0297078,0.296491,"chr036858.1",51120001,51220000
"NC_036858.1",51180000,0,0.262793,0.028316,0.262793,"chr036858.1",51130001,51230000
"NC_036858.1",51190000,0,0.230287,0.0284717,0.230287,"chr036858.1",51140001,51240000
"NC_036858.1",51200000,0,0.203161,0.0266973,0.203161,"chr036858.1",51150001,51250000
"NC_036858.1",51210000,0,0.202017,0.031998,0.202017,"chr036858.1",51160001,51260000
"NC_036858.1",51220000,0,0.200783,0.036671,0.200783,"chr036858.1",51170001,51270000
"NC_036858.1",51230000,0,0.206523,0.0393337,0.206523,"chr036858.1",51180001,51280000
"NC_036858.1",51240000,0,0.228498,0.0444892,0.228498,"chr036858.1",51190001,51290000
"NC_036858.1",52820000,0.449576,0.218914,0.0421332,0.449576,"chr036858.1",52770001,52870000
"NC_036858.1",52830000,0.449568,0.189949,0.0480797,0.449568,"chr036858.1",52780001,52880000
"NC_036858.1",52840000,0.396477,0.178276,0.0945348,0.396477,"chr036858.1",52790001,52890000
"NC_036858.1",52850000,0.315997,0.170646,0.118809,0.315997,"chr036858.1",52800001,52900000
"NC_036858.1",52860000,0.246848,0.156458,0.0933349,0.246848,"chr036858.1",52810001,52910000
"NC_036858.1",52870000,0.257441,0.156626,0.0982442,0.257441,"chr036858.1",52820001,52920000
"NC_036858.1",52880000,0.262793,0.162362,0.0961977,0.262793,"chr036858.1",52830001,52930000
