"CHROM","POS","fst_LB","fst_SB","fst_PL","highest"
"NC_036860.1",35260000,0.00969401,0.00285897,0.00142199,0.00969401
"NC_036860.1",35270000,0.0128211,0.005478,0,0.0128211
"NC_036860.1",35280000,0.0105665,0,0,0.0105665
"NC_036860.1",35290000,0.0190813,0,0,0.0190813
"NC_036860.1",35300000,0.0317708,0,0,0.0317708
"NC_036860.1",35310000,0.03325,0,0,0.03325
"NC_036860.1",35320000,0.0295089,0,0,0.0295089
"NC_036860.1",35330000,0.0188985,0,0,0.0188985
"NC_036860.1",35340000,0,0,0,0
"NC_036860.1",35350000,0.0204187,0,0,0.0204187
"NC_036860.1",35360000,0.0367022,0,0,0.0367022
"NC_036860.1",35370000,0.0202658,0,0,0.0202658
"NC_036860.1",35380000,0.00596095,0,0,0.00596095
"NC_036860.1",35390000,0,0,0,0
"NC_036860.1",35400000,0,0,0,0
"NC_036860.1",35410000,0,0,0,0
"NC_036860.1",35420000,0,0,0.0158155,0.0158155
"NC_036860.1",35430000,0,0,0.0203432,0.0203432
"NC_036860.1",35440000,0,0,0.0379929,0.0379929
"NC_036860.1",35450000,0,0,0.0304444,0.0304444
"NC_036860.1",35460000,0,0,0.0325964,0.0325964
"NC_036860.1",35470000,0,0,0.0280166,0.0280166
"NC_036860.1",35480000,0,0,0.0265441,0.0265441
"NC_036860.1",35490000,0,0,0.0490466,0.0490466
"NC_036860.1",35500000,0,0,0.0495696,0.0495696
"NC_036860.1",35510000,0,0,0.068235,0.068235
"NC_036860.1",35520000,0,0,0.0260238,0.0260238
"NC_036860.1",35530000,0,0,0.0241209,0.0241209
"NC_036860.1",35540000,0,0,0.0126006,0.0126006
"NC_036860.1",35550000,0,0,0,0
"NC_036860.1",35560000,0,0,0,0
"NC_036860.1",35570000,0,0,0.0054682,0.0054682
"NC_036860.1",35580000,0,0,0,0
"NC_036860.1",35590000,0,0,0,0
"NC_036860.1",35600000,0,0.00196555,0,0.00196555
"NC_036860.1",35610000,0,0.00632995,0.000807677,0.00632995
"NC_036860.1",35620000,0,0.0116082,0.00315701,0.0116082
"NC_036860.1",35630000,0,0.01146,0,0.01146
"NC_036860.1",35640000,0,0.0136391,0,0.0136391
"NC_036860.1",35650000,0,0.0386514,0.00302405,0.0386514
"NC_036860.1",35660000,0,0.0401171,0,0.0401171
"NC_036860.1",35670000,0,0.0421219,0,0.0421219
"NC_036860.1",35680000,0,0.00114754,0.017383,0.017383
"NC_036860.1",35690000,0,0,0.0211508,0.0211508
"NC_036860.1",35700000,0,0,0,0
"NC_036860.1",35710000,0,0,0,0
"NC_036860.1",35720000,0,0,0,0
"NC_036860.1",35730000,0,0,0,0
"NC_036860.1",35740000,0,0,0,0
"NC_036860.1",35750000,0,0,0,0
"NC_036860.1",35760000,0,0,0,0
"NC_036860.1",35770000,0,0,0,0
"NC_036860.1",35780000,0,0,0,0
"NC_036860.1",35790000,0,0,0,0
"NC_036860.1",35800000,0,0,0,0
"NC_036860.1",35810000,0,0,0,0
"NC_036860.1",35820000,0,0,0,0
"NC_036860.1",35830000,0,0,0.00281867,0.00281867
"NC_036860.1",35840000,0,0,0,0
"NC_036860.1",35850000,0,0,0,0
"NC_036860.1",35860000,0,0,0,0
"NC_036860.1",35870000,0,0,0.00114349,0.00114349
"NC_036860.1",35880000,0,0,0.0006425,0.0006425
"NC_036860.1",35890000,0,0,0,0
"NC_036860.1",35900000,0,0,0,0
"NC_036860.1",35910000,0,0,0,0
"NC_036860.1",35920000,0,0,0,0
"NC_036860.1",35930000,0,0,0,0
"NC_036860.1",35940000,0,0,0,0
"NC_036860.1",35950000,0,0,0,0
"NC_036860.1",35960000,0,0,0,0
"NC_036860.1",35970000,0,0,0,0
"NC_036860.1",35980000,0,0,0,0
"NC_036860.1",35990000,0,0.00209877,0,0.00209877
"NC_036860.1",3.6e+07,0,0,0,0
"NC_036860.1",36010000,0.00584782,0.0161507,0.00999479,0.0161507
"NC_036860.1",36020000,0.00871029,0.017525,0.00539708,0.017525
"NC_036860.1",36030000,0.0138306,0.0145893,0.00139217,0.0145893
"NC_036860.1",36040000,0.0145522,0.0100982,0,0.0145522
"NC_036860.1",36050000,0.0149488,0.00841938,0,0.0149488
"NC_036860.1",36060000,0.0185272,0.0042134,0,0.0185272
"NC_036860.1",36070000,0.0316639,0.007679,0.00728709,0.0316639
"NC_036860.1",36080000,0.0380065,0.0122571,0.013512,0.0380065
"NC_036860.1",36090000,0.0221192,0.00253421,0.0235181,0.0235181
"NC_036860.1",36100000,0.0111832,0,0.027993,0.027993
"NC_036860.1",36110000,0.00962692,0,0.0226387,0.0226387
"NC_036860.1",36120000,0.0109091,0,0.0247342,0.0247342
"NC_036860.1",36130000,0.00234723,0,0.023951,0.023951
"NC_036860.1",36140000,0.0150326,0.0263862,0.015547,0.0263862
"NC_036860.1",36150000,0.0226047,0.0349713,0.0203366,0.0349713
"NC_036860.1",36160000,0,0.0208246,0.0299695,0.0299695
"NC_036860.1",36170000,0,0.0370767,0,0.0370767
"NC_036860.1",36180000,0,0.048551,0,0.048551
"NC_036860.1",36190000,0,0.048591,0,0.048591
"NC_036860.1",36200000,0,0.0916486,0,0.0916486
"NC_036860.1",36210000,0,0.0911165,0,0.0911165
"NC_036860.1",36220000,0,0.0538195,0,0.0538195
"NC_036860.1",36230000,0,0.100651,0,0.100651
"NC_036860.1",36240000,0,0.0373504,0,0.0373504
"NC_036860.1",36250000,0,0.00202645,0,0.00202645
"NC_036860.1",36260000,0,0.0327135,0,0.0327135
"NC_036860.1",36270000,0,0.00988165,0,0.00988165
"NC_036860.1",36280000,0,0,0.0262684,0.0262684
"NC_036860.1",36290000,0,0,0.0475361,0.0475361
"NC_036860.1",36300000,0,0,0.0333636,0.0333636
"NC_036860.1",36310000,0,0,0.0512079,0.0512079
"NC_036860.1",36320000,0,0,0.0728529,0.0728529
"NC_036860.1",36330000,0,0,0.0569276,0.0569276
"NC_036860.1",36340000,0,0,0.0645391,0.0645391
"NC_036860.1",36350000,0,0,0.0639846,0.0639846
"NC_036860.1",36360000,0,0,0.0482778,0.0482778
"NC_036860.1",36370000,0,0,0.054039,0.054039
"NC_036860.1",36380000,0,0,0.0205861,0.0205861
"NC_036860.1",36390000,0,0,3.20283e-05,3.20283e-05
"NC_036860.1",36400000,0,0,0.0156593,0.0156593
"NC_036860.1",36410000,0,0,0.00974724,0.00974724
"NC_036860.1",36420000,0,0,0.0166557,0.0166557
"NC_036860.1",36430000,0,0,0.00775786,0.00775786
"NC_036860.1",36440000,0,0,0,0
"NC_036860.1",36450000,0,0.0156348,0,0.0156348
"NC_036860.1",36460000,0,0.0437139,0,0.0437139
"NC_036860.1",36470000,0,0.0586851,0,0.0586851
"NC_036860.1",36480000,0.00451832,0.1151,0,0.1151
"NC_036860.1",36490000,0.0111152,0.139578,0,0.139578
"NC_036860.1",36500000,0.0192461,0.175304,0,0.175304
"NC_036860.1",36510000,0.0375502,0.187845,0,0.187845
"NC_036860.1",36520000,0.049483,0.206218,0,0.206218
"NC_036860.1",36530000,0.0469004,0.224634,0,0.224634
"NC_036860.1",36540000,0.0372067,0.228684,0,0.228684
"NC_036860.1",36550000,0.0391156,0.208667,0,0.208667
"NC_036860.1",36560000,0.0237019,0.129114,0,0.129114
"NC_036860.1",36570000,0.00873047,0.0622122,0,0.0622122
"NC_036860.1",36580000,0.00671433,0.0511699,0,0.0511699
"NC_036860.1",36590000,0.0057202,0.0428733,0,0.0428733
"NC_036860.1",36600000,0.00449945,0.0442464,0,0.0442464
"NC_036860.1",36610000,0.00232276,0.0506597,0,0.0506597
"NC_036860.1",36620000,0.00195921,0.0540676,0,0.0540676
"NC_036860.1",36630000,0.00295354,0.0472391,0,0.0472391
"NC_036860.1",36640000,0.00533971,0.0535541,0,0.0535541
"NC_036860.1",36650000,0.00611219,0.0604692,0,0.0604692
"NC_036860.1",36660000,0.00671255,0.0668697,0,0.0668697
"NC_036860.1",36670000,0.0160818,0.121276,0,0.121276
"NC_036860.1",36680000,0.0138743,0.125751,0,0.125751
"NC_036860.1",36690000,0.0252706,0.190302,0,0.190302
"NC_036860.1",36700000,0.061903,0.150294,0,0.150294
"NC_036860.1",36710000,0.0629393,0.114266,0,0.114266
"NC_036860.1",36720000,0.0562137,0.0958195,0,0.0958195
"NC_036860.1",36730000,0.0544319,0.0815369,0,0.0815369
"NC_036860.1",36740000,0.0567167,0.0310137,0,0.0567167
"NC_036860.1",36750000,0.0423497,0,0,0.0423497
"NC_036860.1",36760000,0.0320253,0,0,0.0320253
"NC_036860.1",36770000,0.0409914,0,0,0.0409914
"NC_036860.1",36780000,0.0575088,0,0,0.0575088
"NC_036860.1",36790000,0.0450476,0,0,0.0450476
"NC_036860.1",36800000,0,0.101476,0.00750014,0.101476
"NC_036860.1",36810000,0,0.106474,0.0848153,0.106474
"NC_036860.1",36820000,0,0.0848649,0.131089,0.131089
"NC_036860.1",36830000,0,0.0766781,0.120325,0.120325
"NC_036860.1",36840000,0,0.0554464,0.105796,0.105796
"NC_036860.1",36850000,0,0.0386018,0.1217,0.1217
"NC_036860.1",36860000,0,0.0518328,0.119764,0.119764
"NC_036860.1",36870000,0,0.0451979,0.112648,0.112648
"NC_036860.1",36880000,0,0.0400201,0.0975802,0.0975802
"NC_036860.1",36890000,0.0123766,0.0466826,0.111311,0.111311
"NC_036860.1",36900000,0.00983458,0,0.112229,0.112229
"NC_036860.1",36910000,0,0,0.0613496,0.0613496
"NC_036860.1",36920000,0.000860141,0.00264289,0.025443,0.025443
"NC_036860.1",36930000,0,0,0.0139485,0.0139485
"NC_036860.1",36940000,0,0,0.00389157,0.00389157
"NC_036860.1",36950000,0,0,0,0
"NC_036860.1",36960000,0,0,0,0
"NC_036860.1",36970000,0,0,0,0
"NC_036860.1",36980000,0,0,0,0
"NC_036860.1",36990000,0,0.00292852,0,0.00292852
"NC_036860.1",3.7e+07,0,0.00381057,0,0.00381057
"NC_036860.1",37010000,0,0.000406312,0,0.000406312
"NC_036860.1",37020000,0,0,0,0
"NC_036860.1",37030000,0,0.0105367,0,0.0105367
"NC_036860.1",37040000,0,0.00988457,0,0.00988457
"NC_036860.1",37050000,0,0.0188988,0,0.0188988
"NC_036860.1",37060000,0,0.0168329,0,0.0168329
"NC_036860.1",37070000,0,0.0470065,0,0.0470065
"NC_036860.1",37080000,0,0.0431665,0,0.0431665
"NC_036860.1",37090000,0.0075832,0.0579029,0,0.0579029
"NC_036860.1",37100000,0.0142794,0.0888593,0,0.0888593
"NC_036860.1",37110000,0.019218,0.0884562,0,0.0884562
"NC_036860.1",37120000,0.0256614,0.0532617,0,0.0532617
"NC_036860.1",37130000,0.01717,0.0484204,0,0.0484204
"NC_036860.1",37140000,0.0180385,0.0549358,0,0.0549358
"NC_036860.1",37150000,0.0287651,0.0588996,0.00594085,0.0588996
"NC_036860.1",37160000,0.054473,0.045728,0.0272362,0.054473
"NC_036860.1",37170000,0.0325,0.0271334,0.0287325,0.0325
"NC_036860.1",37180000,0.0297041,0.0266587,0.0261106,0.0297041
"NC_036860.1",37190000,0.0126649,0.00794167,0.0250437,0.0250437
"NC_036860.1",37200000,0.010877,0,0.001685,0.010877
"NC_036860.1",37210000,0.0105339,0,0.00368183,0.0105339
"NC_036860.1",37220000,0.000549573,0,0,0.000549573
"NC_036860.1",37230000,0.0213929,0,0,0.0213929
"NC_036860.1",37240000,0.0162523,0,0,0.0162523
"NC_036860.1",37250000,0.0160644,0,0,0.0160644
"NC_036860.1",37260000,0.00248971,0,0,0.00248971
"NC_036860.1",37270000,0.0120318,0,0,0.0120318
"NC_036860.1",37280000,0.0211962,0,0,0.0211962
"NC_036860.1",37290000,0.020423,0,0,0.020423
"NC_036860.1",37300000,0.0146659,0,0,0.0146659
"NC_036860.1",37310000,0.0168352,0,0,0.0168352
"NC_036860.1",37320000,0.0106065,0,0,0.0106065
"NC_036860.1",37330000,0.019157,0,0,0.019157
"NC_036860.1",37340000,0.0222753,0,0,0.0222753
"NC_036860.1",37350000,0.022284,0,0.0212261,0.022284
"NC_036860.1",37360000,0.0390594,0,0.0375189,0.0390594
"NC_036860.1",37370000,0.0166256,0,0.040407,0.040407
"NC_036860.1",37380000,0.00687448,0,0.0412732,0.0412732
"NC_036860.1",37390000,0.0117856,0,0.0373907,0.0373907
"NC_036860.1",37400000,0.021194,0,0.0487692,0.0487692
"NC_036860.1",37410000,0.0126023,0,0.0575708,0.0575708
"NC_036860.1",37420000,0.0188871,0,0.0595008,0.0595008
"NC_036860.1",37430000,0.0100772,0,0.0379938,0.0379938
"NC_036860.1",37440000,0.00961321,0,0.0374491,0.0374491
"NC_036860.1",37450000,0.00543801,0,0.0174281,0.0174281
"NC_036860.1",37460000,0.0140713,0,0.0156929,0.0156929
"NC_036860.1",37470000,0.0231246,0,0,0.0231246
"NC_036860.1",37480000,0.0237405,0,0,0.0237405
"NC_036860.1",37490000,0.0205841,0,0,0.0205841
"NC_036860.1",37500000,0.0211679,0,0,0.0211679
"NC_036860.1",37510000,0.0221766,0.0111679,0,0.0221766
"NC_036860.1",37520000,0.0616836,0.0460305,0,0.0616836
"NC_036860.1",37530000,0.0677307,0.0513387,0,0.0677307
"NC_036860.1",37540000,0.0716511,0.055289,0,0.0716511
"NC_036860.1",37550000,0.0824908,0.0494348,0,0.0824908
"NC_036860.1",37560000,0.113287,0.106754,0.0348065,0.113287
"NC_036860.1",37570000,0.0850306,0.106177,0.0199528,0.106177
"NC_036860.1",37580000,0.0745557,0.0957076,0.0233831,0.0957076
"NC_036860.1",37590000,0.0704893,0.11671,0.0311637,0.11671
"NC_036860.1",37600000,0.0799076,0.140865,0.264068,0.264068
"NC_036860.1",37610000,0.0621294,0.105508,0.396571,0.396571
"NC_036860.1",37620000,0.0342817,0.0663554,0.413484,0.413484
"NC_036860.1",37630000,0.0351964,0.0699103,0.43423,0.43423
"NC_036860.1",37640000,0.023131,0.0622103,0.366041,0.366041
"NC_036860.1",37650000,0.0279315,0.0576096,0.359719,0.359719
"NC_036860.1",37660000,0.0284451,0.0541029,0.351342,0.351342
"NC_036860.1",37670000,0.0279624,0.0378029,0.346859,0.346859
"NC_036860.1",37680000,0.0322465,0.0421256,0.363265,0.363265
"NC_036860.1",37690000,0.0272021,0.0331987,0.299147,0.299147
"NC_036860.1",37700000,0.0247812,0.0311934,0.269286,0.269286
"NC_036860.1",37710000,0.0227036,0.0292729,0.196234,0.196234
"NC_036860.1",37720000,0.0169981,0.0375339,0.162895,0.162895
"NC_036860.1",37730000,0.00826121,0.053413,0.142457,0.142457
"NC_036860.1",37740000,0.0378664,0.0626064,0.188361,0.188361
"NC_036860.1",37750000,0.0320509,0.0655635,0.195766,0.195766
"NC_036860.1",37760000,0.0240387,0.0488276,0.185013,0.185013
"NC_036860.1",37770000,0.0573315,0.0688009,0.212382,0.212382
"NC_036860.1",37780000,0.0554322,0.0647295,0.184254,0.184254
"NC_036860.1",37790000,0.067546,0.0707667,0.247389,0.247389
"NC_036860.1",37800000,0.06949,0.0554828,0.210884,0.210884
"NC_036860.1",37810000,0.0608808,0.0617331,0.198294,0.198294
"NC_036860.1",37820000,0.0449137,0.0381965,0.157422,0.157422
"NC_036860.1",37830000,0.0437864,0.0168283,0.133923,0.133923
"NC_036860.1",37840000,0.0330223,0.00776749,0.105216,0.105216
"NC_036860.1",37850000,0.0158964,0.0121058,0.0699809,0.0699809
"NC_036860.1",37860000,0.0157931,0.0109833,0.0931606,0.0931606
"NC_036860.1",37870000,0.00357858,0.0149088,0.0928963,0.0928963
"NC_036860.1",37880000,0.00989304,0.014517,0.117083,0.117083
"NC_036860.1",37890000,0.00996073,0.016848,0.122409,0.122409
"NC_036860.1",37900000,0.00636616,0.0203009,0.135964,0.135964
"NC_036860.1",37910000,0.00723522,0.0149433,0.135352,0.135352
"NC_036860.1",37920000,0.0150919,0.0145712,0.157763,0.157763
"NC_036860.1",37930000,0.0158548,0.0198675,0.19304,0.19304
"NC_036860.1",37940000,0.00355837,0.0106963,0.15642,0.15642
"NC_036860.1",37950000,0.0126124,0,0.211759,0.211759
"NC_036860.1",37960000,0.012325,0,0.181705,0.181705
"NC_036860.1",37970000,0.00873448,0,0.179263,0.179263
"NC_036860.1",37980000,0,0,0.152026,0.152026
"NC_036860.1",37990000,0,0,0.108124,0.108124
"NC_036860.1",3.8e+07,0,0,0.0856731,0.0856731
"NC_036860.1",38010000,0,0,0.0658385,0.0658385
"NC_036860.1",38020000,0,0,0.0470658,0.0470658
"NC_036860.1",38030000,0,0,0.0403074,0.0403074
"NC_036860.1",38040000,0,0,0.0269075,0.0269075
"NC_036860.1",38050000,0,0,0.0213344,0.0213344
"NC_036860.1",38060000,0,0,0.0209533,0.0209533
"NC_036860.1",38070000,0,0,0.00673731,0.00673731
"NC_036860.1",38080000,0,0,0.00184546,0.00184546
"NC_036860.1",38090000,0,0,0.00485842,0.00485842
"NC_036860.1",38100000,0,0,0,0
"NC_036860.1",38110000,0,0,0,0
"NC_036860.1",38120000,0.00554329,0,0,0.00554329
"NC_036860.1",38130000,0.0046134,0,0,0.0046134
"NC_036860.1",38140000,0.00814493,0,0,0.00814493
"NC_036860.1",38150000,0.00976508,0,0,0.00976508
"NC_036860.1",38160000,0.0052229,0,0,0.0052229
"NC_036860.1",38170000,0,0,0,0
"NC_036860.1",38180000,0.00500894,0,0,0.00500894
"NC_036860.1",38190000,0,0,0,0
"NC_036860.1",38200000,0,0,0,0
"NC_036860.1",38210000,0,0,0,0
"NC_036860.1",38220000,0,0,0,0
"NC_036860.1",38230000,0,0,0,0
"NC_036860.1",38240000,0,0,0,0
"NC_036860.1",38250000,0,0,0,0
"NC_036860.1",38260000,0,0,0,0
"NC_036860.1",38270000,0,0,0,0
"NC_036860.1",38280000,0,0,0,0
"NC_036860.1",38290000,0,0,0,0
"NC_036860.1",38300000,0,0,0,0
"NC_036860.1",38310000,0,0,0,0
"NC_036860.1",38320000,0,0,0,0
"NC_036860.1",38330000,0,0,0,0
"NC_036860.1",38340000,0,0,0,0
"NC_036860.1",38350000,0,0,0,0
"NC_036860.1",38360000,0,0,0,0
"NC_036860.1",38370000,0,0,0,0
"NC_036860.1",38380000,0,0,0,0
"NC_036860.1",38390000,0,0.00763193,0,0.00763193
"NC_036860.1",38400000,0,0,0,0
"NC_036860.1",38410000,0,0.00168198,0,0.00168198
"NC_036860.1",38420000,0,0.00343211,0,0.00343211
"NC_036860.1",38430000,0,0,0,0
"NC_036860.1",38440000,0,0,0,0
"NC_036860.1",38450000,0,0,0,0
"NC_036860.1",38460000,0,0,0,0
"NC_036860.1",38470000,0,0,0,0
"NC_036860.1",38480000,0,0,0,0
"NC_036860.1",38490000,0,0,0,0
"NC_036860.1",38500000,0,0,0,0
"NC_036860.1",38510000,0,0,0,0
"NC_036860.1",38520000,0.00722899,0,0,0.00722899
"NC_036860.1",38530000,0.00832961,0,0,0.00832961
"NC_036860.1",38540000,0.0126078,0,0,0.0126078
"NC_036860.1",38550000,0.0212999,0,0,0.0212999
"NC_036860.1",38560000,0.0214214,0,0,0.0214214
"NC_036860.1",38570000,0.0380696,0,0,0.0380696
"NC_036860.1",38580000,0.0273847,0,0,0.0273847
"NC_036860.1",38590000,0.0146107,0,0,0.0146107
"NC_036860.1",38600000,0.00793622,0,0,0.00793622
"NC_036860.1",38610000,0,0,0,0
"NC_036860.1",38620000,0,0,0,0
"NC_036860.1",38630000,0,0,0,0
"NC_036860.1",38640000,0,0,0.0172489,0.0172489
"NC_036860.1",38650000,0,0,0.0186514,0.0186514
"NC_036860.1",38660000,0,0,0.0387105,0.0387105
"NC_036860.1",38670000,0,0,0.0478131,0.0478131
"NC_036860.1",38680000,0,0,0.0679796,0.0679796
"NC_036860.1",38690000,0,0,0.0639117,0.0639117
"NC_036860.1",38700000,0.00586015,0,0.0384797,0.0384797
"NC_036860.1",38710000,0.00754088,0,0.0337718,0.0337718
"NC_036860.1",38720000,0.0207299,0,0.0326465,0.0326465
"NC_036860.1",38730000,0.0270379,0,0.0457124,0.0457124
"NC_036860.1",38740000,0.0217525,0,0.0400338,0.0400338
"NC_036860.1",38750000,0.0369434,0,0.0332562,0.0369434
"NC_036860.1",38760000,0.0632369,0,0,0.0632369
"NC_036860.1",38770000,0.0554862,0,0,0.0554862
"NC_036860.1",38780000,0.0513352,0,0,0.0513352
"NC_036860.1",38790000,0.0330113,0,0,0.0330113
"NC_036860.1",38800000,0.0198889,0,0,0.0198889
"NC_036860.1",38810000,0.0204763,0,0,0.0204763
"NC_036860.1",38820000,0.0176493,0,0,0.0176493
"NC_036860.1",38830000,0.0168401,0,0,0.0168401
"NC_036860.1",38840000,0.0152644,0,0,0.0152644
"NC_036860.1",38850000,0.00530827,0,0,0.00530827
"NC_036860.1",38860000,0,0,0,0
"NC_036860.1",38870000,0,0,0,0
"NC_036860.1",38880000,0,0,0,0
"NC_036860.1",38890000,0,0,0,0
"NC_036860.1",38900000,0.00597977,0,0,0.00597977
"NC_036860.1",38910000,0,0,0,0
"NC_036860.1",38920000,0,0.0193448,0,0.0193448
"NC_036860.1",38930000,0,0.0135536,0,0.0135536
"NC_036860.1",38940000,0,0.0101726,0,0.0101726
"NC_036860.1",38950000,0,0.0140983,0,0.0140983
"NC_036860.1",38960000,0,0.0127169,0,0.0127169
"NC_036860.1",38970000,0,0.014943,0,0.014943
"NC_036860.1",38980000,0.0113936,0,0,0.0113936
"NC_036860.1",38990000,0.0133832,0,0,0.0133832
"NC_036860.1",3.9e+07,0.00245478,0,0,0.00245478
"NC_036860.1",39010000,0.00893891,0,0,0.00893891
"NC_036860.1",39020000,0.0193978,0,0,0.0193978
"NC_036860.1",39030000,0.0295809,0,0,0.0295809
"NC_036860.1",39040000,0.0329649,0,0,0.0329649
"NC_036860.1",39050000,0.0409492,0,0,0.0409492
"NC_036860.1",39060000,0.045238,0,0,0.045238
"NC_036860.1",39070000,0.0418111,0,0,0.0418111
"NC_036860.1",39080000,0.0255854,0,0,0.0255854
"NC_036860.1",39090000,0.0269526,0,0,0.0269526
"NC_036860.1",39100000,0.0296866,0,0,0.0296866
"NC_036860.1",39110000,0.0252913,0,0.00528352,0.0252913
"NC_036860.1",39120000,0.0153117,0,0.00541685,0.0153117
"NC_036860.1",39130000,0,0,0.0231789,0.0231789
"NC_036860.1",39140000,0,0,0.0528584,0.0528584
"NC_036860.1",39150000,0,0,0.0434682,0.0434682
"NC_036860.1",39160000,0,0.0158228,0.00578604,0.0158228
"NC_036860.1",39170000,0,0.0172186,0,0.0172186
"NC_036860.1",39180000,0.0195249,0.0308876,0.0174672,0.0308876
"NC_036860.1",39190000,0.0272624,0.0416294,0.0358248,0.0416294
"NC_036860.1",39200000,0.0254603,0.0402147,0.0348991,0.0402147
"NC_036860.1",39210000,0.0206599,0.0304442,0.0298128,0.0304442
"NC_036860.1",39220000,0.030909,0.0349894,0.0344234,0.0349894
"NC_036860.1",39230000,0.0317307,0.0232519,0.0173127,0.0317307
"NC_036860.1",39240000,0.0328883,0.016779,0.015958,0.0328883
"NC_036860.1",39250000,0.0295981,0.0124855,0.018506,0.0295981
"NC_036860.1",39260000,0.0197806,0.000938105,0.0182945,0.0197806
"NC_036860.1",39270000,0.0347132,0,0.0340424,0.0347132
"NC_036860.1",39280000,0.0178466,0.000607557,0.0310841,0.0310841
"NC_036860.1",39290000,0.0255017,0,0.044954,0.044954
"NC_036860.1",39300000,0.0240268,0,0.0476096,0.0476096
"NC_036860.1",39310000,0.0266308,0,0.0546101,0.0546101
"NC_036860.1",39320000,0.0238582,0,0.0411708,0.0411708
"NC_036860.1",39330000,0.0233372,0,0.0385875,0.0385875
"NC_036860.1",39340000,0.0143327,0,0.0630488,0.0630488
"NC_036860.1",39350000,0.0377356,0,0.0597974,0.0597974
"NC_036860.1",39360000,0.108326,0,0.076516,0.108326
"NC_036860.1",39370000,0.0745958,0,0.0566,0.0745958
"NC_036860.1",39380000,0.0748164,0,0.0695262,0.0748164
"NC_036860.1",39390000,0.0172033,0,0.0800423,0.0800423
"NC_036860.1",39400000,0.0242812,0,0.0858132,0.0858132
"NC_036860.1",39410000,0.0239714,0,0.109311,0.109311
"NC_036860.1",39420000,0.0237023,0,0.140477,0.140477
"NC_036860.1",39430000,0,0,0.111111,0.111111
"NC_036860.1",39440000,0,0,0.110753,0.110753
"NC_036860.1",39450000,0,0,0.126127,0.126127
"NC_036860.1",39460000,0,0,0.132071,0.132071
"NC_036860.1",39470000,0,0,0.148687,0.148687
"NC_036860.1",39480000,0,0,0.167048,0.167048
"NC_036860.1",39490000,0,0,0.161537,0.161537
"NC_036860.1",39500000,0,0,0.172513,0.172513
"NC_036860.1",39510000,0,0,0.189897,0.189897
"NC_036860.1",39520000,0,0,0.210174,0.210174
"NC_036860.1",39530000,0,0.00253708,0.381374,0.381374
"NC_036860.1",39540000,0,0,0.471046,0.471046
"NC_036860.1",39550000,0,0,0.451708,0.451708
"NC_036860.1",39560000,0,0,0.470444,0.470444
"NC_036860.1",39570000,0,0,0.415604,0.415604
"NC_036860.1",39580000,0,0,0.228469,0.228469
"NC_036860.1",39590000,0,0,0.216367,0.216367
"NC_036860.1",39600000,0.00608576,0,0.209837,0.209837
"NC_036860.1",39610000,0.0368145,0.0461675,0.186511,0.186511
"NC_036860.1",39620000,0.0577211,0.0603974,0.144985,0.144985
"NC_036860.1",39630000,0.054795,0.0574894,0.0983434,0.0983434
