"Name","NCBI","Length","CumLen","LG","LGlength"
"unplaced","NW_019952446.1",6004,2125016978,"LG40",653519791
"unplaced","NW_019952447.1",3763,2125022982,"LG40",653519791
"unplaced","NW_019952448.1",3761,2125026745,"LG40",653519791
"unplaced","NW_019952449.1",3760,2125030506,"LG40",653519791
"unplaced","NW_019952450.1",3758,2125034266,"LG40",653519791
"unplaced","NW_019952451.1",3757,2125038024,"LG40",653519791
"unplaced","NW_019952452.1",3757,2125041781,"LG40",653519791
"unplaced","NW_019952453.1",3757,2125045538,"LG40",653519791
"unplaced","NW_019952454.1",3755,2125049295,"LG40",653519791
"unplaced","NW_019952455.1",3754,2125053050,"LG40",653519791
"unplaced","NW_019952456.1",3753,2125056804,"LG40",653519791
"unplaced","NW_019952457.1",3748,2125060557,"LG40",653519791
"unplaced","NW_019952458.1",3748,2125064305,"LG40",653519791
"unplaced","NW_019952459.1",3748,2125068053,"LG40",653519791
"unplaced","NW_019952460.1",3747,2125071801,"LG40",653519791
"unplaced","NW_019952461.1",3744,2125075548,"LG40",653519791
"unplaced","NW_019952462.1",3743,2125079292,"LG40",653519791
"unplaced","NW_019952463.1",3743,2125083035,"LG40",653519791
"unplaced","NW_019952464.1",3738,2125086778,"LG40",653519791
"unplaced","NW_019952465.1",3732,2125090516,"LG40",653519791
"unplaced","NW_019952466.1",3730,2125094248,"LG40",653519791
"unplaced","NW_019952467.1",3729,2125097978,"LG40",653519791
"unplaced","NW_019952468.1",3729,2125101707,"LG40",653519791
"unplaced","NW_019952469.1",3728,2125105436,"LG40",653519791
"unplaced","NW_019952470.1",3728,2125109164,"LG40",653519791
"unplaced","NW_019952471.1",3728,2125112892,"LG40",653519791
"unplaced","NW_019952472.1",3727,2125116620,"LG40",653519791
"unplaced","NW_019952473.1",3727,2125120347,"LG40",653519791
"unplaced","NW_019952474.1",3723,2125124074,"LG40",653519791
"unplaced","NW_019952475.1",3723,2125127797,"LG40",653519791
"unplaced","NW_019952476.1",3722,2125131520,"LG40",653519791
"unplaced","NW_019952477.1",3722,2125135242,"LG40",653519791
"unplaced","NW_019952478.1",3714,2125138964,"LG40",653519791
"unplaced","NW_019952479.1",3713,2125142678,"LG40",653519791
"unplaced","NW_019952480.1",3710,2125146391,"LG40",653519791
"unplaced","NW_019952481.1",3708,2125150101,"LG40",653519791
"unplaced","NW_019952482.1",3706,2125153809,"LG40",653519791
"unplaced","NW_019952483.1",3705,2125157515,"LG40",653519791
"unplaced","NW_019952484.1",3705,2125161220,"LG40",653519791
"unplaced","NW_019952485.1",3705,2125164925,"LG40",653519791
"unplaced","NW_019952486.1",3705,2125168630,"LG40",653519791
"unplaced","NW_019952487.1",3702,2125172335,"LG40",653519791
"unplaced","NW_019952488.1",3701,2125176037,"LG40",653519791
"unplaced","NW_019952489.1",3701,2125179738,"LG40",653519791
"unplaced","NW_019952490.1",3699,2125183439,"LG40",653519791
"unplaced","NW_019952491.1",9883,2125187138,"LG40",653519791
"unplaced","NW_019952492.1",3697,2125197021,"LG40",653519791
"unplaced","NW_019952493.1",3691,2125200718,"LG40",653519791
"unplaced","NW_019952494.1",3690,2125204409,"LG40",653519791
"unplaced","NW_019952495.1",3689,2125208099,"LG40",653519791
"unplaced","NW_019952496.1",3685,2125211788,"LG40",653519791
"unplaced","NW_019952497.1",3683,2125215473,"LG40",653519791
"unplaced","NW_019952498.1",3683,2125219156,"LG40",653519791
"unplaced","NW_019952499.1",3681,2125222839,"LG40",653519791
"unplaced","NW_019952500.1",3680,2125226520,"LG40",653519791
"unplaced","NW_019952501.1",3680,2125230200,"LG40",653519791
"unplaced","NW_019952502.1",3680,2125233880,"LG40",653519791
"unplaced","NW_019952503.1",3674,2125237560,"LG40",653519791
"unplaced","NW_019952504.1",3673,2125241234,"LG40",653519791
"unplaced","NW_019952505.1",3667,2125244907,"LG40",653519791
"unplaced","NW_019952506.1",3665,2125248574,"LG40",653519791
"unplaced","NW_019952507.1",6255,2125252239,"LG40",653519791
"unplaced","NW_019952508.1",3661,2125258494,"LG40",653519791
"unplaced","NW_019952509.1",5984,2125262155,"LG40",653519791
"unplaced","NW_019952510.1",3656,2125268139,"LG40",653519791
"unplaced","NW_019952511.1",3653,2125271795,"LG40",653519791
"unplaced","NW_019952512.1",3649,2125275448,"LG40",653519791
"unplaced","NW_019952513.1",3645,2125279097,"LG40",653519791
"unplaced","NW_019952514.1",3639,2125282742,"LG40",653519791
"unplaced","NW_019952515.1",3639,2125286381,"LG40",653519791
"unplaced","NW_019952516.1",3638,2125290020,"LG40",653519791
"unplaced","NW_019952517.1",3637,2125293658,"LG40",653519791
"unplaced","NW_019952518.1",3637,2125297295,"LG40",653519791
"unplaced","NW_019952519.1",3635,2125300932,"LG40",653519791
"unplaced","NW_019952520.1",3634,2125304567,"LG40",653519791
"unplaced","NW_019952521.1",3632,2125308201,"LG40",653519791
"unplaced","NW_019952522.1",3631,2125311833,"LG40",653519791
"unplaced","NW_019952523.1",3631,2125315464,"LG40",653519791
"unplaced","NW_019952524.1",3630,2125319095,"LG40",653519791
"unplaced","NW_019952525.1",3630,2125322725,"LG40",653519791
"unplaced","NW_019952526.1",3627,2125326355,"LG40",653519791
"unplaced","NW_019952527.1",3625,2125329982,"LG40",653519791
"unplaced","NW_019952528.1",3625,2125333607,"LG40",653519791
"unplaced","NW_019952529.1",3620,2125337232,"LG40",653519791
"unplaced","NW_019952530.1",3619,2125340852,"LG40",653519791
"unplaced","NW_019952531.1",3616,2125344471,"LG40",653519791
"unplaced","NW_019952532.1",3613,2125348087,"LG40",653519791
"unplaced","NW_019952533.1",3611,2125351700,"LG40",653519791
"unplaced","NW_019952534.1",3608,2125355311,"LG40",653519791
"unplaced","NW_019952535.1",3608,2125358919,"LG40",653519791
"unplaced","NW_019952536.1",3606,2125362527,"LG40",653519791
"unplaced","NW_019952537.1",3606,2125366133,"LG40",653519791
"unplaced","NW_019952538.1",3604,2125369739,"LG40",653519791
"unplaced","NW_019952539.1",3603,2125373343,"LG40",653519791
"unplaced","NW_019952540.1",3597,2125376946,"LG40",653519791
"unplaced","NW_019952541.1",3595,2125380543,"LG40",653519791
"unplaced","NW_019952542.1",3595,2125384138,"LG40",653519791
"unplaced","NW_019952543.1",5853,2125387733,"LG40",653519791
"unplaced","NW_019952544.1",3594,2125393586,"LG40",653519791
"unplaced","NW_019952545.1",3594,2125397180,"LG40",653519791
"unplaced","NW_019952546.1",3592,2125400774,"LG40",653519791
"unplaced","NW_019952547.1",3592,2125404366,"LG40",653519791
"unplaced","NW_019952548.1",11218,2125407958,"LG40",653519791
"unplaced","NW_019952549.1",3591,2125419176,"LG40",653519791
"unplaced","NW_019952550.1",3589,2125422767,"LG40",653519791
"unplaced","NW_019952551.1",3589,2125426356,"LG40",653519791
"unplaced","NW_019952552.1",3588,2125429945,"LG40",653519791
"unplaced","NW_019952553.1",3585,2125433533,"LG40",653519791
"unplaced","NW_019952554.1",3581,2125437118,"LG40",653519791
"unplaced","NW_019952555.1",3578,2125440699,"LG40",653519791
"unplaced","NW_019952556.1",4881,2125444277,"LG40",653519791
"unplaced","NW_019952557.1",3576,2125449158,"LG40",653519791
"unplaced","NW_019952558.1",3551,2125452734,"LG40",653519791
"unplaced","NW_019952559.1",3572,2125456285,"LG40",653519791
"unplaced","NW_019952560.1",3570,2125459857,"LG40",653519791
"unplaced","NW_019952561.1",3567,2125463427,"LG40",653519791
"unplaced","NW_019952562.1",3566,2125466994,"LG40",653519791
"unplaced","NW_019952563.1",3565,2125470560,"LG40",653519791
"unplaced","NW_019952564.1",3552,2125474125,"LG40",653519791
"unplaced","NW_019952565.1",3551,2125477677,"LG40",653519791
"unplaced","NW_019952566.1",3548,2125481228,"LG40",653519791
"unplaced","NW_019952567.1",3548,2125484776,"LG40",653519791
"unplaced","NW_019952568.1",3545,2125488324,"LG40",653519791
"unplaced","NW_019952569.1",3544,2125491869,"LG40",653519791
"unplaced","NW_019952570.1",3544,2125495413,"LG40",653519791
"unplaced","NW_019952571.1",3543,2125498957,"LG40",653519791
"unplaced","NW_019952572.1",5359,2125502500,"LG40",653519791
"unplaced","NW_019952573.1",3541,2125507859,"LG40",653519791
"unplaced","NW_019952574.1",3539,2125511400,"LG40",653519791
"unplaced","NW_019952575.1",3539,2125514939,"LG40",653519791
"unplaced","NW_019952576.1",3539,2125518478,"LG40",653519791
"unplaced","NW_019952577.1",3538,2125522017,"LG40",653519791
"unplaced","NW_019952578.1",3537,2125525555,"LG40",653519791
"unplaced","NW_019952579.1",3537,2125529092,"LG40",653519791
"unplaced","NW_019952580.1",5423,2125532629,"LG40",653519791
"unplaced","NW_019952581.1",3536,2125538052,"LG40",653519791
"unplaced","NW_019952582.1",3535,2125541588,"LG40",653519791
"unplaced","NW_019952583.1",5889,2125545123,"LG40",653519791
"unplaced","NW_019952584.1",3520,2125551012,"LG40",653519791
"unplaced","NW_019952585.1",3520,2125554532,"LG40",653519791
"unplaced","NW_019952586.1",3519,2125558052,"LG40",653519791
"unplaced","NW_019952587.1",3519,2125561571,"LG40",653519791
"unplaced","NW_019952588.1",3517,2125565090,"LG40",653519791
"unplaced","NW_019952589.1",3516,2125568607,"LG40",653519791
"unplaced","NW_019952590.1",3515,2125572123,"LG40",653519791
"unplaced","NW_019952591.1",3511,2125575638,"LG40",653519791
"unplaced","NW_019952592.1",3510,2125579149,"LG40",653519791
"unplaced","NW_019952593.1",3510,2125582659,"LG40",653519791
"unplaced","NW_019952594.1",3507,2125586169,"LG40",653519791
"unplaced","NW_019952595.1",3505,2125589676,"LG40",653519791
"unplaced","NW_019952596.1",3503,2125593181,"LG40",653519791
"unplaced","NW_019952597.1",3501,2125596684,"LG40",653519791
"unplaced","NW_019952598.1",3500,2125600185,"LG40",653519791
"unplaced","NW_019952599.1",3500,2125603685,"LG40",653519791
"unplaced","NW_019952600.1",3498,2125607185,"LG40",653519791
"unplaced","NW_019952601.1",3495,2125610683,"LG40",653519791
"unplaced","NW_019952602.1",3494,2125614178,"LG40",653519791
"unplaced","NW_019952603.1",3493,2125617672,"LG40",653519791
"unplaced","NW_019952604.1",3492,2125621165,"LG40",653519791
"unplaced","NW_019952605.1",3490,2125624657,"LG40",653519791
"unplaced","NW_019952606.1",3490,2125628147,"LG40",653519791
"unplaced","NW_019952607.1",3489,2125631637,"LG40",653519791
"unplaced","NW_019952608.1",3484,2125635126,"LG40",653519791
"unplaced","NW_019952609.1",3482,2125638610,"LG40",653519791
"unplaced","NW_019952610.1",3482,2125642092,"LG40",653519791
"unplaced","NW_019952611.1",3482,2125645574,"LG40",653519791
"unplaced","NW_019952612.1",3481,2125649056,"LG40",653519791
"unplaced","NW_019952613.1",3481,2125652537,"LG40",653519791
"unplaced","NW_019952614.1",3481,2125656018,"LG40",653519791
"unplaced","NW_019952615.1",3479,2125659499,"LG40",653519791
"unplaced","NW_019952616.1",3478,2125662978,"LG40",653519791
"unplaced","NW_019952617.1",3473,2125666456,"LG40",653519791
"unplaced","NW_019952618.1",10163,2125669929,"LG40",653519791
"unplaced","NW_019952619.1",3471,2125680092,"LG40",653519791
"unplaced","NW_019952620.1",3469,2125683563,"LG40",653519791
"unplaced","NW_019952621.1",7278,2125687032,"LG40",653519791
"unplaced","NW_019952622.1",3465,2125694310,"LG40",653519791
"unplaced","NW_019952623.1",3465,2125697775,"LG40",653519791
"unplaced","NW_019952624.1",3462,2125701240,"LG40",653519791
"unplaced","NW_019952625.1",3461,2125704702,"LG40",653519791
"unplaced","NW_019952626.1",5431,2125708163,"LG40",653519791
"unplaced","NW_019952627.1",3452,2125713594,"LG40",653519791
"unplaced","NW_019952628.1",3450,2125717046,"LG40",653519791
"unplaced","NW_019952629.1",3448,2125720496,"LG40",653519791
"unplaced","NW_019952630.1",3448,2125723944,"LG40",653519791
"unplaced","NW_019952631.1",3443,2125727392,"LG40",653519791
"unplaced","NW_019952632.1",3443,2125730835,"LG40",653519791
"unplaced","NW_019952633.1",6037,2125734278,"LG40",653519791
"unplaced","NW_019952634.1",3438,2125740315,"LG40",653519791
"unplaced","NW_019952635.1",3438,2125743753,"LG40",653519791
"unplaced","NW_019952636.1",3436,2125747191,"LG40",653519791
"unplaced","NW_019952637.1",3434,2125750627,"LG40",653519791
"unplaced","NW_019952638.1",3433,2125754061,"LG40",653519791
"unplaced","NW_019952639.1",3433,2125757494,"LG40",653519791
"unplaced","NW_019952640.1",3431,2125760927,"LG40",653519791
"unplaced","NW_019952641.1",3430,2125764358,"LG40",653519791
"unplaced","NW_019952642.1",3429,2125767788,"LG40",653519791
"unplaced","NW_019952643.1",3429,2125771217,"LG40",653519791
"unplaced","NW_019952644.1",3429,2125774646,"LG40",653519791
"unplaced","NW_019952645.1",3426,2125778075,"LG40",653519791
"unplaced","NW_019952646.1",3425,2125781501,"LG40",653519791
"unplaced","NW_019952647.1",3421,2125784926,"LG40",653519791
"unplaced","NW_019952648.1",3421,2125788347,"LG40",653519791
"unplaced","NW_019952649.1",3420,2125791768,"LG40",653519791
"unplaced","NW_019952650.1",3420,2125795188,"LG40",653519791
"unplaced","NW_019952651.1",3419,2125798608,"LG40",653519791
"unplaced","NW_019952652.1",3417,2125802027,"LG40",653519791
"unplaced","NW_019952653.1",3416,2125805444,"LG40",653519791
"unplaced","NW_019952654.1",3413,2125808860,"LG40",653519791
"unplaced","NW_019952655.1",3410,2125812273,"LG40",653519791
"unplaced","NW_019952656.1",3410,2125815683,"LG40",653519791
"unplaced","NW_019952657.1",3407,2125819093,"LG40",653519791
"unplaced","NW_019952658.1",3406,2125822500,"LG40",653519791
"unplaced","NW_019952659.1",3401,2125825906,"LG40",653519791
"unplaced","NW_019952660.1",3401,2125829307,"LG40",653519791
"unplaced","NW_019952661.1",3400,2125832708,"LG40",653519791
"unplaced","NW_019952662.1",3399,2125836108,"LG40",653519791
"unplaced","NW_019952663.1",3397,2125839507,"LG40",653519791
"unplaced","NW_019952664.1",3396,2125842904,"LG40",653519791
"unplaced","NW_019952665.1",3396,2125846300,"LG40",653519791
"unplaced","NW_019952666.1",6210,2125849696,"LG40",653519791
"unplaced","NW_019952667.1",3393,2125855906,"LG40",653519791
"unplaced","NW_019952668.1",3393,2125859299,"LG40",653519791
"unplaced","NW_019952669.1",3391,2125862692,"LG40",653519791
"unplaced","NW_019952670.1",3391,2125866083,"LG40",653519791
"unplaced","NW_019952671.1",3389,2125869474,"LG40",653519791
"unplaced","NW_019952672.1",3388,2125872863,"LG40",653519791
"unplaced","NW_019952673.1",3383,2125876251,"LG40",653519791
"unplaced","NW_019952674.1",3383,2125879634,"LG40",653519791
"unplaced","NW_019952675.1",3383,2125883017,"LG40",653519791
"unplaced","NW_019952676.1",3380,2125886400,"LG40",653519791
"unplaced","NW_019952677.1",3380,2125889780,"LG40",653519791
"unplaced","NW_019952678.1",3378,2125893160,"LG40",653519791
"unplaced","NW_019952679.1",3378,2125896538,"LG40",653519791
"unplaced","NW_019952680.1",3377,2125899916,"LG40",653519791
"unplaced","NW_019952681.1",3376,2125903293,"LG40",653519791
"unplaced","NW_019952682.1",3376,2125906669,"LG40",653519791
"unplaced","NW_019952683.1",3374,2125910045,"LG40",653519791
"unplaced","NW_019952684.1",3372,2125913419,"LG40",653519791
"unplaced","NW_019952685.1",3371,2125916791,"LG40",653519791
"unplaced","NW_019952686.1",3371,2125920162,"LG40",653519791
"unplaced","NW_019952687.1",3367,2125923533,"LG40",653519791
"unplaced","NW_019952688.1",3365,2125926900,"LG40",653519791
"unplaced","NW_019952689.1",3363,2125930265,"LG40",653519791
"unplaced","NW_019952690.1",3362,2125933628,"LG40",653519791
"unplaced","NW_019952691.1",3360,2125936990,"LG40",653519791
"unplaced","NW_019952692.1",3360,2125940350,"LG40",653519791
"unplaced","NW_019952693.1",3357,2125943710,"LG40",653519791
"unplaced","NW_019952694.1",3357,2125947067,"LG40",653519791
"unplaced","NW_019952695.1",3355,2125950424,"LG40",653519791
"unplaced","NW_019952696.1",3353,2125953779,"LG40",653519791
"unplaced","NW_019952697.1",3353,2125957132,"LG40",653519791
"unplaced","NW_019952698.1",3351,2125960485,"LG40",653519791
"unplaced","NW_019952699.1",3351,2125963836,"LG40",653519791
"unplaced","NW_019952700.1",3350,2125967187,"LG40",653519791
"unplaced","NW_019952701.1",3347,2125970537,"LG40",653519791
"unplaced","NW_019952702.1",3345,2125973884,"LG40",653519791
"unplaced","NW_019952703.1",3343,2125977229,"LG40",653519791
"unplaced","NW_019952704.1",3342,2125980572,"LG40",653519791
"unplaced","NW_019952705.1",3339,2125983914,"LG40",653519791
"unplaced","NW_019952706.1",3339,2125987253,"LG40",653519791
"unplaced","NW_019952707.1",3332,2125990592,"LG40",653519791
"unplaced","NW_019952708.1",3331,2125993924,"LG40",653519791
"unplaced","NW_019952709.1",4503,2125997255,"LG40",653519791
"unplaced","NW_019952710.1",3329,2126001758,"LG40",653519791
"unplaced","NW_019952711.1",3326,2126005087,"LG40",653519791
"unplaced","NW_019952712.1",3324,2126008413,"LG40",653519791
"unplaced","NW_019952713.1",3323,2126011737,"LG40",653519791
"unplaced","NW_019952714.1",3323,2126015060,"LG40",653519791
"unplaced","NW_019952715.1",3323,2126018383,"LG40",653519791
"unplaced","NW_019952716.1",3322,2126021706,"LG40",653519791
"unplaced","NW_019952717.1",3322,2126025028,"LG40",653519791
"unplaced","NW_019952718.1",3321,2126028350,"LG40",653519791
"unplaced","NW_019952719.1",5217,2126031671,"LG40",653519791
"unplaced","NW_019952720.1",3319,2126036888,"LG40",653519791
"unplaced","NW_019952721.1",3319,2126040207,"LG40",653519791
"unplaced","NW_019952722.1",3318,2126043526,"LG40",653519791
"unplaced","NW_019952723.1",4992,2126046844,"LG40",653519791
"unplaced","NW_019952724.1",3314,2126051836,"LG40",653519791
"unplaced","NW_019952725.1",3314,2126055150,"LG40",653519791
"unplaced","NW_019952726.1",3310,2126058464,"LG40",653519791
"unplaced","NW_019952727.1",3309,2126061774,"LG40",653519791
"unplaced","NW_019952728.1",3309,2126065083,"LG40",653519791
"unplaced","NW_019952729.1",3308,2126068392,"LG40",653519791
"unplaced","NW_019952730.1",3304,2126071700,"LG40",653519791
"unplaced","NW_019952731.1",3304,2126075004,"LG40",653519791
"unplaced","NW_019952732.1",3303,2126078308,"LG40",653519791
"unplaced","NW_019952733.1",3299,2126081611,"LG40",653519791
"unplaced","NW_019952734.1",3299,2126084910,"LG40",653519791
"unplaced","NW_019952735.1",3296,2126088209,"LG40",653519791
"unplaced","NW_019952736.1",3296,2126091505,"LG40",653519791
"unplaced","NW_019952737.1",3292,2126094801,"LG40",653519791
"unplaced","NW_019952738.1",3288,2126098093,"LG40",653519791
"unplaced","NW_019952739.1",3286,2126101381,"LG40",653519791
"unplaced","NW_019952740.1",3285,2126104667,"LG40",653519791
"unplaced","NW_019952741.1",3283,2126107952,"LG40",653519791
"unplaced","NW_019952742.1",3282,2126111235,"LG40",653519791
"unplaced","NW_019952743.1",3281,2126114517,"LG40",653519791
"unplaced","NW_019952744.1",3280,2126117798,"LG40",653519791
"unplaced","NW_019952745.1",3280,2126121078,"LG40",653519791
"unplaced","NW_019952746.1",3278,2126124358,"LG40",653519791
"unplaced","NW_019952747.1",4898,2126127636,"LG40",653519791
